Time (seconds),Controller.Vd_Ref,Controller.Vq_Ref,Ic,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq,V_DC
0.000000,0.00947409030050039,0.0359213165938854,-0.770284056663513,0.800000011920929,5,-0.418695420026779,0.740309476852417,34.2724533081055
0.208125,0.0161802787333727,0.0576251447200775,-0.0875265300273895,0.800000011920929,5,-0.269936621189117,1.51168704032898,31.4205055236816
0.416250,0.0226683095097542,0.0784754827618599,1.75936472415924,0.800000011920929,5,-0.205094307661057,1.82206237316132,25.732479095459
0.624375,0.0282038226723671,0.0955343693494797,1.38038980960846,0.800000011920929,5,-0.0405497252941132,2.30507063865662,28.4751796722412
0.832500,0.0337541848421097,0.110229559242725,-1.85566246509552,0.800000011920929,5,-0.0399496555328369,2.66528391838074,26.6864528656006
1.040625,0.0384572707116604,0.121423609554768,-2.62542104721069,0.800000011920929,5,0.0189056396484375,3.21711730957031,25.8166160583496
1.248750,0.0409494377672672,0.131898939609528,1.07752025127411,0.800000011920929,5,0.366304516792297,3.4681408405304,25.2212677001953
1.456875,0.0447730161249638,0.141499981284142,3.59780597686768,0.800000011920929,5,0.31903338432312,3.56210064888,24.7565383911133
1.665000,0.048103079199791,0.148982539772987,0.219702899456024,0.800000011920929,5,0.301074266433716,3.77864742279053,25.0536117553711
1.873125,0.0511440560221672,0.155374079942703,-3.83082175254822,0.800000011920929,5,0.266136527061462,3.95857667922974,24.4710788726807
2.081250,0.0523405261337757,0.159747079014778,-1.89066314697266,0.800000011920929,5,0.52087938785553,4.30401563644409,25.1308307647705
2.289375,0.0534180551767349,0.165729552507401,3.31016850471497,0.800000011920929,5,0.699632048606873,4.16204500198364,26.2458324432373
2.497500,0.0567833594977856,0.169348299503326,3.22760558128357,0.800000011920929,5,0.395774483680725,4.36061334609985,29.3421516418457
2.705625,0.0579338371753693,0.173313111066818,-2.28220176696777,0.800000011920929,5,0.503069281578064,4.34916591644287,24.8071174621582
2.913750,0.0591959580779076,0.175397932529449,-4.28185510635376,0.800000011920929,5,0.520447134971619,4.59444332122803,24.5450115203857
3.121875,0.0586618147790432,0.177493914961815,0.671251237392426,0.800000011920929,5,0.863903880119324,4.70843601226807,25.5462226867676
3.330000,0.0606635734438896,0.18057706952095,4.63548946380615,0.800000011920929,5,0.663668394088745,4.58084344863892,25.1573314666748
3.538125,0.061696395277977,0.182324394583702,0.987483024597168,0.800000011920929,5,0.655444025993347,4.6531457901001,25.2116661071777
3.746250,0.0634964779019356,0.183633968234062,-4.45088481903076,0.800000011920929,5,0.470054447650909,4.75348377227783,27.7990894317627
3.954375,0.0624235048890114,0.18403334915638,-2.75550746917725,0.800000011920929,5,0.835928559303284,4.96895170211792,24.4883937835693
4.162500,0.0627133846282959,0.186252027750015,3.44519662857056,0.800000011920929,5,0.873256504535675,4.7579870223999,24.3925075531006
4.370625,0.0645466521382332,0.187348201870918,3.93917560577393,0.800000011920929,5,0.621053457260132,4.76821327209473,23.986536026001
4.578750,0.0650169625878334,0.188011795282364,-2.13548302650452,0.800000011920929,5,0.633415222167969,4.82187175750732,25.375467300415
4.786875,0.0653954744338989,0.188053667545319,-4.75041246414185,0.800000011920929,5,0.666531801223755,4.97241973876953,24.7000350952148
4.995000,0.0646593272686005,0.188363552093506,0.305617272853851,0.800000011920929,5,0.88060998916626,5.04051876068115,25.8646926879883
5.203125,0.065243236720562,0.190070301294327,4.8328685760498,0.800000011920929,5,0.824458003044128,4.80375814437866,23.1880149841309
5.411250,0.06644456833601,0.190470933914185,1.445192694664,0.800000011920929,5,0.656052350997925,4.84372282028198,26.7836589813232
5.619375,0.0671002268791199,0.190708860754967,-4.38372421264648,0.800000011920929,5,0.608236491680145,4.88452339172363,25.0473537445068
5.827500,0.0664687901735306,0.189704358577728,-3.16967701911926,0.800000011920929,5,0.800204277038574,5.15138959884644,24.4155044555664
6.035625,0.0654082298278809,0.191057607531548,3.15667343139648,0.800000011920929,5,1.04194593429565,4.93336582183838,24.2841682434082
6.243750,0.0673921704292297,0.191389352083206,4.29384326934814,0.800000011920929,5,0.688172936439514,4.92030429840088,25.5501766204834
6.451875,0.0671879723668098,0.191653564572334,-1.65289390087128,0.800000011920929,5,0.773794651031494,4.90897607803345,26.299409866333
6.660000,0.0684118196368217,0.191116437315941,-4.9413275718689,0.800000011920929,5,0.594541311264038,5.05645847320557,23.953950881958
6.868125,0.0663632303476334,0.190676271915436,-0.24038527905941,0.800000011920929,5,1.0339640378952,5.14617824554443,25.1954288482666
7.076250,0.0674246549606323,0.192218765616417,4.81844902038574,0.800000011920929,5,0.834800601005554,4.85044145584106,26.2156581878662
7.284375,0.0679862797260284,0.192218139767647,1.93615388870239,0.800000011920929,5,0.756578803062439,4.86971378326416,25.3194351196289
7.492500,0.0690797939896584,0.192008718848228,-4.23878002166748,0.800000011920929,5,0.58909010887146,4.93875741958618,25.0748271942139
7.700625,0.0678912028670311,0.190616264939308,-3.65927052497864,0.800000011920929,5,0.872443795204163,5.2131552696228,23.7735786437988
7.908750,0.0671537891030312,0.191599428653717,2.8377833366394,0.800000011920929,5,1.01771378517151,5.00389003753662,29.2239952087402
8.116875,0.0688228234648705,0.192255184054375,4.47948503494263,0.800000011920929,5,0.721104502677917,4.88103580474854,24.8487968444824
8.325000,0.069194994866848,0.192026421427727,-1.29986774921417,0.800000011920929,5,0.679153203964233,4.9427170753479,24.7663078308105
8.533125,0.0696054100990295,0.191434144973755,-5.03099250793457,0.800000011920929,5,0.64581823348999,5.06610059738159,24.9343814849854
