Time (microseconds),Ia,Controller.Vd_Ref,Controller.Vq_Ref,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
0.00,-0.00794228911399841,0.0497294627130032,-0.0378382056951523,1,-0.699999988079071,0.264241904020309,-0.135679960250854
208125.00,-0.0166753623634577,0.0622109696269035,-0.0417850464582443,1,-0.699999988079071,0.201108023524284,-0.172505542635918
416250.00,0.0204831082373858,0.0674171820282936,-0.048154428601265,1,-0.699999988079071,0.25363489985466,-0.165508925914764
624375.00,-0.017921531572938,0.0706984996795654,-0.0541321262717247,1,-0.699999988079071,0.333093166351318,-0.162161350250244
832500.00,-0.0311240199953318,0.0781359896063805,-0.0570705533027649,1,-0.699999988079071,0.337524980306625,-0.204354524612427
1040625.00,-0.0142008028924465,0.0869299173355103,-0.0576391592621803,1,-0.699999988079071,0.312566637992859,-0.283092588186264
1248750.00,-0.00138753373175859,0.0925764590501785,-0.0630846917629242,1,-0.699999988079071,0.337853729724884,-0.276059657335281
1456875.00,-0.0259360745549202,0.0962183326482773,-0.0716580674052238,1,-0.699999988079071,0.392879664897919,-0.216077074408531
1665000.00,-0.0489963740110397,0.0980178266763687,-0.0733228325843811,1,-0.699999988079071,0.471319913864136,-0.269036889076233
1873125.00,-0.0238695163279772,0.105770230293274,-0.0744689926505089,1,-0.699999988079071,0.447738170623779,-0.326492041349411
2081250.00,-0.0258294157683849,0.113418504595757,-0.0784679651260376,1,-0.699999988079071,0.421989560127258,-0.335124254226685
2289375.00,-0.00764469895511866,0.117709964513779,-0.0847705081105232,1,-0.699999988079071,0.44839933514595,-0.304026782512665
2497500.00,-0.0338970683515072,0.117456406354904,-0.0896597504615784,1,-0.699999988079071,0.54924875497818,-0.291498482227325
2705625.00,-0.0237072911113501,0.12295725941658,-0.0899825021624565,1,-0.699999988079071,0.547609150409698,-0.352696746587753
2913750.00,-0.0282122269272804,0.130830496549606,-0.090389259159565,1,-0.699999988079071,0.505088686943054,-0.408574789762497
3121875.00,-0.0100529864430428,0.13459800183773,-0.0966835021972656,1,-0.699999988079071,0.528968274593353,-0.363784790039063
3330000.00,-0.0122061632573605,0.137468248605728,-0.100680612027645,1,-0.699999988079071,0.560994625091553,-0.35948657989502
3538125.00,-0.00365225435234606,0.1378363519907,-0.102068901062012,1,-0.699999988079071,0.632438123226166,-0.395854532718658
3746250.00,-0.0367460623383522,0.141633525490761,-0.105881541967392,1,-0.699999988079071,0.642750084400177,-0.389175593852997
3954375.00,-0.063205398619175,0.149809658527374,-0.106095761060715,1,-0.699999988079071,0.578993141651154,-0.438409864902496
4162500.00,-0.0284464936703444,0.151258870959282,-0.111364983022213,1,-0.699999988079071,0.62475711107254,-0.403031051158905
4370625.00,-0.034883014857769,0.151530563831329,-0.117216840386391,1,-0.699999988079071,0.686348915100098,-0.358379513025284
4578750.00,-0.0266696941107512,0.155004546046257,-0.109860107302666,1,-0.699999988079071,0.691547513008118,-0.530774891376495
4786875.00,-0.0148952845484018,0.160384505987167,-0.115152575075626,1,-0.699999988079071,0.662824630737305,-0.489388912916183
4995000.00,-0.0664390698075294,0.162856936454773,-0.120470367372036,1,-0.699999988079071,0.682215094566345,-0.446610569953918
5203125.00,-0.00803615152835846,0.166316866874695,-0.127068504691124,1,-0.699999988079071,0.682541251182556,-0.381256580352783
5411250.00,-0.0263108350336552,0.165640190243721,-0.125176087021828,1,-0.699999988079071,0.748196065425873,-0.458523571491241
5619375.00,-0.0487034283578396,0.168137356638908,-0.123587816953659,1,-0.699999988079071,0.759017884731293,-0.525837898254395
5827500.00,-0.0358331687748432,0.174346908926964,-0.127946823835373,1,-0.699999988079071,0.707407891750336,-0.491304159164429
6035625.00,-0.0873471423983574,0.175719082355499,-0.131622940301895,1,-0.699999988079071,0.733057856559753,-0.470790386199951
6243750.00,-0.0145640522241592,0.176417291164398,-0.136505916714668,1,-0.699999988079071,0.767701268196106,-0.428562760353088
6451875.00,-0.021605160087347,0.177013874053955,-0.134206175804138,1,-0.699999988079071,0.803316473960876,-0.502514183521271
6660000.00,-0.0138835785910487,0.182271480560303,-0.133563578128815,1,-0.699999988079071,0.758887231349945,-0.549219489097595
6868125.00,-0.0103980861604214,0.184263482689857,-0.135174855589867,1,-0.699999988079071,0.766803383827209,-0.556689858436584
7076250.00,-0.0216633211821318,0.186380296945572,-0.141256079077721,1,-0.699999988079071,0.771775782108307,-0.489137768745422
7284375.00,0.00682151969522238,0.184731274843216,-0.143456146121025,1,-0.699999988079071,0.838996231555939,-0.484326362609863
7492500.00,0.014232830144465,0.185638070106506,-0.141154006123543,1,-0.699999988079071,0.859162628650665,-0.553524374961853
7700625.00,-0.0229348391294479,0.191134050488472,-0.139907717704773,1,-0.699999988079071,0.803485989570618,-0.604337930679321
7908750.00,-0.0310209486633539,0.193546995520592,-0.149017363786697,1,-0.699999988079071,0.7986980676651,-0.481452941894531
8116875.00,-0.0140888411551714,0.192686215043068,-0.149884507060051,1,-0.699999988079071,0.846653640270233,-0.496631860733032
8325000.00,0.00363546423614025,0.192273303866386,-0.14665561914444,1,-0.699999988079071,0.885712027549744,-0.577658653259277
8533125.00,-0.00432768231257796,0.19673053920269,-0.144869595766068,1,-0.699999988079071,0.841630101203918,-0.63460636138916
8741250.00,-0.019438112154603,0.201088607311249,-0.150516465306282,1,-0.699999988079071,0.799369096755981,-0.564416110515594
8949375.00,-0.0394668839871883,0.201269924640656,-0.153396934270859,1,-0.699999988079071,0.824001550674438,-0.53794538974762
9157500.00,-0.0181158687919378,0.198821440339088,-0.154401913285255,1,-0.699999988079071,0.893013894557953,-0.548895478248596
9365625.00,-0.0180415846407413,0.200206398963928,-0.153064504265785,1,-0.699999988079071,0.894596695899963,-0.59327495098114
9573750.00,-0.0166237968951464,0.20217764377594,-0.155208587646484,1,-0.699999988079071,0.886011958122253,-0.58104795217514
9781875.00,-0.0030843704007566,0.206598982214928,-0.156491562724113,1,-0.699999988079071,0.836142241954803,-0.580423355102539
9990000.00,-0.0344375558197498,0.204418748617172,-0.159909278154373,1,-0.699999988079071,0.896039247512817,-0.545620083808899
10198125.00,-0.00735821202397347,0.203958377242088,-0.160314008593559,1,-0.699999988079071,0.924039304256439,-0.560046434402466
10406250.00,-0.0261893067508936,0.20808969438076,-0.156702041625977,1,-0.699999988079071,0.875823497772217,-0.6397625207901
10614375.00,-0.0166554395109415,0.21100327372551,-0.160413324832916,1,-0.699999988079071,0.847704172134399,-0.596864342689514
10822500.00,-0.0210206657648087,0.208451673388481,-0.165075048804283,1,-0.699999988079071,0.910266101360321,-0.53703898191452
11030625.00,-0.0200711321085691,0.206757664680481,-0.165598765015602,1,-0.699999988079071,0.956163227558136,-0.547215461730957
11238750.00,-0.0224421620368958,0.208727359771729,-0.161638826131821,1,-0.699999988079071,0.93942266702652,-0.631294012069702
11446875.00,-0.0318236798048019,0.215042069554329,-0.162710830569267,1,-0.699999988079071,0.851101517677307,-0.630076229572296
11655000.00,-0.00266302772797644,0.214353159070015,-0.165350005030632,1,-0.699999988079071,0.879372656345367,-0.603596270084381
11863125.00,-0.0206045657396317,0.212093889713287,-0.168852567672729,1,-0.699999988079071,0.931761860847473,-0.561787307262421
12071250.00,-0.0213605966418982,0.211674883961678,-0.166495814919472,1,-0.699999988079071,0.954474925994873,-0.617545187473297
12279375.00,0.0077942069619894,0.214609324932098,-0.16522179543972,1,-0.699999988079071,0.920313954353333,-0.654912531375885
12487500.00,-0.0203763246536255,0.215882197022438,-0.16802191734314,1,-0.699999988079071,0.913380563259125,-0.623562753200531
12695625.00,-0.00952746253460646,0.217249169945717,-0.169839948415756,1,-0.699999988079071,0.903742909431458,-0.608222484588623
12903750.00,-0.167544737458229,0.213604256510735,-0.17219802737236,1,-0.699999988079071,0.976825773715973,-0.583492517471313
13111875.00,-0.278341621160507,0.214110374450684,-0.171123668551445,1,-0.699999988079071,0.980067849159241,-0.615461587905884
13320000.00,-0.0468030124902725,0.218872725963593,-0.169878527522087,1,-0.699999988079071,0.911095321178436,-0.648203194141388
13528125.00,0.352916121482849,0.219275593757629,-0.171603590250015,1,-0.699999988079071,0.915707409381866,-0.63100802898407
13736250.00,0.134043365716934,0.218700185418129,-0.174417302012444,1,-0.699999988079071,0.936580181121826,-0.598406791687012
13944375.00,-0.328410565853119,0.216073855757713,-0.174185529351234,1,-0.699999988079071,0.987950384616852,-0.614843904972076
14152500.00,-0.383445829153061,0.217806994915009,-0.171809777617455,1,-0.699999988079071,0.966442227363586,-0.667656362056732
14360625.00,0.268942445516586,0.221283540129662,-0.172114953398705,1,-0.699999988079071,0.919818699359894,-0.673390507698059
14568750.00,0.486065953969955,0.220921069383621,-0.175676822662354,1,-0.699999988079071,0.933803558349609,-0.625335037708282
14776875.00,-0.0985925644636154,0.217897906899452,-0.179458230733871,1,-0.699999988079071,0.994782388210297,-0.5734943151474
14985000.00,-0.552116632461548,0.218657970428467,-0.173318266868591,1,-0.699999988079071,0.98739629983902,-0.687208533287048
15193125.00,-0.0970603972673416,0.223560661077499,-0.17406253516674,1,-0.699999988079071,0.912447333335876,-0.686109960079193
15401250.00,0.584928214550018,0.222251817584038,-0.179118230938911,1,-0.699999988079071,0.941456735134125,-0.613531112670898
15609375.00,0.325348913669586,0.223411351442337,-0.180051490664482,1,-0.699999988079071,0.928653120994568,-0.610043823719025
15817500.00,-0.451978832483292,0.218699753284454,-0.178477242588997,1,-0.699999988079071,1.01237285137177,-0.647563695907593
16025625.00,-0.517955780029297,0.222308874130249,-0.179836943745613,1,-0.699999988079071,0.957743287086487,-0.635660886764526
16233750.00,0.334972679615021,0.224899634718895,-0.17921644449234,1,-0.699999988079071,0.922000229358673,-0.656222581863403
16441875.00,0.67697411775589,0.22350113093853,-0.178898215293884,1,-0.699999988079071,0.95105642080307,-0.670961439609528
16650000.00,-0.092939980328083,0.220305949449539,-0.183880716562271,1,-0.699999988079071,1.00910687446594,-0.597993552684784
16858125.00,-0.729351997375488,0.221423372626305,-0.175919100642204,1,-0.699999988079071,0.994705736637115,-0.740059971809387
17066250.00,-0.180524900555611,0.225081756711006,-0.178383842110634,1,-0.699999988079071,0.939155161380768,-0.707693219184875
17274375.00,0.716038584709167,0.225209966301918,-0.182109028100967,1,-0.699999988079071,0.941014766693115,-0.654943704605103
17482500.00,0.590217292308807,0.223149687051773,-0.184035271406174,1,-0.699999988079071,0.978855788707733,-0.631437242031097
17690625.00,-0.540635287761688,0.221045196056366,-0.184302508831024,1,-0.699999988079071,1.01695704460144,-0.635433673858643
17898750.00,-0.69435328245163,0.222337201237679,-0.17971371114254,1,-0.699999988079071,0.998146712779999,-0.720327198505402
18106875.00,0.322340458631516,0.223459541797638,-0.181651309132576,1,-0.699999988079071,0.982073366641998,-0.695386230945587
18315000.00,0.851668477058411,0.223506644368172,-0.186440169811249,1,-0.699999988079071,0.982845008373261,-0.62425285577774
18523125.00,-0.0234431512653828,0.222553342580795,-0.188763558864594,1,-0.699999988079071,1.00206303596497,-0.593018531799316
18731250.00,-0.870333671569824,0.220322072505951,-0.183826386928558,1,-0.699999988079071,1.04102683067322,-0.684453547000885
18939375.00,-0.285188436508179,0.225945353507996,-0.185271710157394,1,-0.699999988079071,0.948958337306976,-0.667700946331024
19147500.00,0.786099255084991,0.224553123116493,-0.186589747667313,1,-0.699999988079071,0.973965883255005,-0.654208838939667
19355625.00,0.584382832050323,0.225209519267082,-0.188226148486137,1,-0.699999988079071,0.966418147087097,-0.633823215961456
19563750.00,-0.572123527526855,0.222164109349251,-0.186565563082695,1,-0.699999988079071,1.01818764209747,-0.669696807861328
19771875.00,-0.856130063533783,0.225627273321152,-0.186165615916252,1,-0.699999988079071,0.960797369480133,-0.683356761932373
19980000.00,0.292651951313019,0.22528438270092,-0.18735346198082,1,-0.699999988079071,0.967512726783752,-0.669125199317932
20188125.00,0.97447657585144,0.225954428315163,-0.188776388764381,1,-0.699999988079071,0.958934187889099,-0.652246475219727
