Time (microseconds),Ia,Ib,Ic,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
100000.00,-0.103305764496326,-0.163756161928177,-0.059454184025526,0,0,0.0460606068372726,0.0417488291859627
105555.56,-0.0986387878656387,-0.157883405685425,-0.0594782158732414,0,0,0.0408528335392475,-0.038266409188509
111111.11,-0.145275205373764,-0.167406886816025,-0.0576529875397682,0,0,-0.0229108911007643,-0.0646972954273224
116666.67,-0.0949120000004768,-0.143292471766472,-0.0663113296031952,0,0,-0.0300384163856506,0.0329809561371803
122222.22,-0.0936462730169296,-0.160508543252945,-0.0267690923064947,0,0,0.0499574802815914,0.0588738359510899
127777.78,-0.0971455723047256,-0.159060165286064,-0.048898957669735,0,0,0.0467796102166176,-0.0429970771074295
133333.33,-0.0982358381152153,-0.162723511457443,-0.0583021268248558,0,0,-0.0452059954404831,-0.0418264046311378
138888.89,-0.0269848834723234,-0.138194799423218,-0.0587681047618389,0,0,-0.0043855793774128,0.0679457634687424
144444.44,-0.114043511450291,-0.147602245211601,-0.0429511554539204,0,0,0.0239806640893221,0.0618220940232277
150000.00,-0.109480336308479,-0.135713905096054,-0.0554524175822735,0,0,0.0440323203802109,-0.0219287313520908
155555.56,-0.105459526181221,-0.155916765332222,-0.0615079551935196,0,0,-0.0341623611748219,-0.0414478667080402
161111.11,-0.103004835546017,-0.199736744165421,-0.0729634240269661,0,0,-0.0418234877288342,0.0640469491481781
166666.67,-0.101247847080231,-0.116880595684052,-0.0778709724545479,0,0,0.00995494052767754,0.018136452883482
172222.22,-0.0897580459713936,-0.178798764944077,-0.0628653392195702,0,0,0.0399164408445358,-0.053194273263216
177777.78,-0.110088907182217,-0.148188695311546,-0.0432202406227589,0,0,-0.0315741300582886,-0.0538092069327831
183333.33,-0.0988574549555779,-0.137160912156105,-0.0642377808690071,0,0,-0.0322610698640347,0.0284961238503456
188888.89,-0.0970910862088203,-0.149413466453552,-0.0732131749391556,0,0,0.0336141437292099,0.029854416847229
194444.44,-0.114211209118366,-0.130514338612556,-0.107011951506138,0,0,0.00949323270469904,-0.0116403922438622
200000.00,-0.135904580354691,-0.175378516316414,-0.0618371926248074,0,0,-0.0325355529785156,-0.0580647252500057
205555.56,-0.109327986836433,-0.126824557781219,-0.0665753707289696,0,0,-0.0331378765404224,0.0109928715974092
211111.11,-0.0907482653856277,-0.124887205660343,-0.0520500652492046,0,0,0.0230567865073681,0.0342985428869724
216666.67,-0.132011279463768,-0.147082835435867,-0.0612348653376102,0,0,0.049395889043808,-0.0169855058193207
222222.22,-0.097568191587925,-0.127023577690125,-0.0616912953555584,0,0,-0.0210906136780977,-0.0305073447525501
227777.78,-0.110336393117905,-0.162535160779953,-0.0605719648301601,0,0,-0.0469140894711018,0.0354560911655426
233333.33,-0.102114379405975,-0.161264151334763,-0.0542929284274578,0,0,0.0419847667217255,0.0452191680669785
238888.89,-0.102791123092175,-0.144375070929527,-0.0350253209471703,0,0,0.0548293218016624,-0.0324899442493916
244444.44,-0.0942782387137413,-0.181810662150383,-0.0763972923159599,0,0,-0.0578656047582626,-0.0347249507904053
250000.00,-0.0562794171273708,-0.154856279492378,-0.0167561043053865,0,0,-0.0498284436762333,0.0639121830463409
255555.56,0.000334703654516488,-0.155932024121284,-0.0621608048677444,0,0,0.0879740566015244,-0.00214225426316261
261111.11,-0.119770959019661,-0.131822288036346,-0.0527897961437702,0,0,0.0463574826717377,-0.0101618338376284
266666.67,-0.082872748374939,-0.179289489984512,-0.0510726943612099,0,0,-0.0619219951331615,-0.0472621358931065
272222.22,-0.0735651329159737,-0.158867031335831,-0.0803393647074699,0,0,-0.0195562392473221,0.0532899275422096
277777.78,-0.122460179030895,-0.180725187063217,-0.0597383119165897,0,0,0.0416382327675819,0.0561035238206387
283333.33,-0.0929408743977547,-0.13738588988781,-0.017278615385294,0,0,0.0604726783931255,-0.0323729366064072
288888.89,-0.0883222967386246,-0.137832254171371,-0.0641525760293007,0,0,-0.0332366079092026,-0.028023624792695
294444.44,-0.0793889611959457,-0.146292254328728,-0.0747747346758842,0,0,-0.0202119387686253,0.0430123060941696
300000.00,-0.125572636723518,-0.169002488255501,-0.0580430887639523,0,0,0.0278500840067863,0.0575532056391239
305555.56,-0.0633199736475945,-0.1428262591362,-0.0626104772090912,0,0,0.0252442061901093,-0.048161692917347
311111.11,-0.109627977013588,-0.139028161764145,-0.0683952271938324,0,0,-0.0177820939570665,-0.0336315520107746
316666.67,-0.0887442752718925,-0.140708863735199,-0.0487806089222431,0,0,-0.039708249270916,0.0354416891932487
322222.22,-0.0740591138601303,-0.184246763586998,-0.0804088339209557,0,0,0.0665574669837952,0.0270697735249996
327777.78,-0.12843744456768,-0.150543734431267,-0.0638896822929382,0,0,0.0486709885299206,-0.0180636122822762
333333.33,-0.0194736905395985,-0.147024869918823,-0.0547887124121189,0,0,-0.0762116461992264,-0.0103721991181374
338888.89,-0.108475081622601,-0.150490283966064,-0.0837553888559341,0,0,-0.0267387963831425,0.024133525788784
344444.44,-0.111070148646832,-0.140619963407516,-0.0760882422327995,0,0,0.0202963780611753,0.0314803421497345
350000.00,-0.0347197689116001,-0.0768641605973244,-0.0431539118289948,0.200000002980232,-0.200000002980232,0.00608629267662764,-0.0261446852236986
355555.56,-0.0875247791409492,-0.120686039328575,-0.0332579091191292,0.200000002980232,-0.200000002980232,-0.0245406702160835,-0.0446662567555904
361111.11,-0.0486207716166973,-0.0976749286055565,-0.0572766922414303,0.200000002980232,-0.200000002980232,-0.00782939698547125,0.028807794675231
366666.67,-0.0343757085502148,-0.122340902686119,-0.0639092326164246,0.200000002980232,-0.200000002980232,0.0466158837080002,0.00267432443797588
372222.22,0.0616692714393139,-0.118172541260719,-0.0705340281128883,0.200000002980232,-0.200000002980232,-0.0419212393462658,-0.0994195863604546
377777.78,-0.0671726614236832,-0.162674397230148,-0.0401059314608574,0.200000002980232,-0.200000002980232,-0.0484750643372536,-0.0460491068661213
383333.33,-0.0550256110727787,-0.186072871088982,-0.0541391856968403,0.200000002980232,-0.200000002980232,-0.036287248134613,0.0741207897663116
388888.89,-0.044336125254631,-0.0748677328228951,-0.04746488109231,0.200000002980232,-0.200000002980232,0.0181151051074266,0.00376790575683117
394444.44,-0.0741888135671616,-0.0681680291891098,-0.0848750621080399,0.200000002980232,-0.200000002980232,-0.00871761608868837,0.00441145850345492
400000.00,-0.0690805837512016,-0.140595689415932,-0.0337289869785309,0.200000002980232,-0.200000002980232,-0.0456808805465698,-0.045242328196764
405555.56,-0.0548646152019501,-0.105128452181816,-0.014689420349896,0.200000002980232,-0.200000002980232,-0.0397914461791515,0.0331290625035763
411111.11,-0.102113157510757,-0.130735725164413,-0.0171530470252037,0.200000002980232,-0.200000002980232,0.027121540158987,0.0651528090238571
416666.67,-0.0692658498883247,-0.144213527441025,-0.0720594003796577,0.200000002980232,-0.200000002980232,0.0169064793735743,-0.046074666082859
422222.22,-0.0901386290788651,-0.104707449674606,-0.0805690586566925,0.200000002980232,-0.200000002980232,-0.0089123509824276,-0.00876066461205482
427777.78,-0.111254222691059,-0.130162417888641,0.00734688853845,0.200000002980232,-0.200000002980232,-0.0806760266423225,0.0214051585644484
433333.33,-0.131295874714851,-0.1377042979002,-0.0550441816449165,0.200000002980232,-0.200000002980232,0.00855862908065319,0.0524047948420048
438888.89,-0.0333314500749111,-0.12259504199028,-0.0360377058386803,0.200000002980232,-0.200000002980232,0.022287929430604,-0.0553132295608521
444444.44,0.0425358712673187,-0.129994958639145,-0.023046713322401,0.200000002980232,-0.200000002980232,-0.1020313128829,-0.00542600080370903
450000.00,-0.0657506957650185,-0.0849523842334747,-0.0639034807682037,0.200000002980232,-0.200000002980232,-0.0046508782543242,0.0125968735665083
455555.56,-0.0591834671795368,-0.148161247372627,-0.1219632178545,0.200000002980232,-0.200000002980232,0.0453472174704075,-0.00698082149028778
461111.11,-0.0756067559123039,-0.18192857503891,-0.0406930185854435,0.200000002980232,-0.200000002980232,0.0584166869521141,-0.0673690512776375
466666.67,-0.0883028954267502,-0.136988550424576,0.0232191830873489,0.200000002980232,-0.200000002980232,-0.0341537073254585,-0.0857267826795578
472222.22,-0.125616356730461,-0.106206528842449,-0.015906048938632,0.200000002980232,-0.200000002980232,-0.0673846006393433,-0.00544662959873676
477777.78,0.0134289273992181,-0.122408732771873,-0.00563818635419011,0.200000002980232,-0.200000002980232,0.0793901532888412,0.03189767152071
483333.33,-0.057878166437149,-0.102185100317001,-0.100802719593048,0.200000002980232,-0.200000002980232,-0.0178821254521608,-0.0241041462868452
488888.89,-0.0216210819780827,-0.128951385617256,-0.0323816873133183,0.200000002980232,-0.200000002980232,-0.0636487528681755,-0.0225905403494835
494444.44,-0.102151535451412,-0.0852757021784782,-0.0589595921337605,0.200000002980232,-0.200000002980232,-0.0253951288759708,-0.0134817510843277
500000.00,-0.0622854493558407,-0.139338448643684,-0.0519252046942711,0.200000002980232,-0.200000002980232,0.0430262312293053,0.0320411883294582
505555.56,-0.0518785268068314,-0.142760142683983,-0.0291088689118624,0.200000002980232,-0.200000002980232,0.0400250367820263,-0.0560180358588696
511111.11,-0.109476663172245,-0.19441083073616,-0.0534490346908569,0.200000002980232,-0.200000002980232,-0.0537131167948246,-0.0618944317102432
516666.67,-0.11683090031147,-0.180434793233871,-0.0465418361127377,0.200000002980232,-0.200000002980232,-0.0684932470321655,0.0383247323334217
522222.22,-0.0496870093047619,-0.0708590373396873,-0.0362947471439838,0.200000002980232,-0.200000002980232,0.0071010016836226,0.0133096622303128
527777.78,-0.109627828001976,-0.141901403665543,-0.0129850469529629,0.200000002980232,-0.200000002980232,0.0744543820619583,-0.0209536105394363
533333.33,-0.12651364505291,-0.117161758244038,-0.0391242206096649,0.200000002980232,-0.200000002980232,0.00764612480998039,-0.0620433613657951
538888.89,-0.0929602012038231,-0.125500053167343,0.0513041503727436,0.200000002980232,-0.200000002980232,-0.106152102351189,0.0221659615635872
544444.44,-0.0637658163905144,-0.0536707825958729,-0.0496324710547924,0.200000002980232,-0.200000002980232,-0.00555903976783156,0.00446145748719573
550000.00,-0.0884287804365158,-0.0129135679453611,-0.0222457982599735,0.200000002980232,-0.200000002980232,0.0215613562613726,0.0423673018813133
555555.56,-0.108967937529087,-0.106942266225815,-0.0332842171192169,0.200000002980232,-0.200000002980232,-0.000937718898057938,-0.0506515875458717
561111.11,-0.17074616253376,-0.108925051987171,-0.0222311075776815,0.200000002980232,-0.200000002980232,-0.0835381895303726,-0.0318396836519241
566666.67,-0.0600523389875889,-0.0797652453184128,-0.0551405772566795,0.200000002980232,-0.200000002980232,0.0076474049128592,0.00764899328351021
572222.22,-0.0631656348705292,-0.178090274333954,-0.011191132478416,0.200000002980232,-0.200000002980232,0.0714920461177826,-0.070363312959671
577777.78,-0.0980464667081833,-0.134469121694565,-0.0363588891923428,0.200000002980232,-0.200000002980232,-0.024071279913187,-0.0517053157091141
583333.33,-0.0898270830512047,-0.0869254171848297,-0.10429447889328,0.200000002980232,-0.200000002980232,0.0140101630240679,-0.00555007020011544
588888.89,-0.0402149073779583,-0.111075967550278,-0.0579093135893345,0.200000002980232,-0.200000002980232,0.0414328053593636,0.00984018854796886
594444.44,-0.0536297932267189,-0.125514715909958,-0.0321738757193089,0.200000002980232,-0.200000002980232,0.0380831845104694,-0.0397348590195179
600000.00,-0.0605879314243793,-0.136618331074715,-0.0340139791369438,0.200000002980232,-0.200000002980232,-0.0448898151516914,-0.0438375249505043
605555.56,-0.0481223501265049,-0.124696992337704,-0.0426873378455639,0.200000002980232,-0.200000002980232,-0.0240048989653587,0.0449370890855789
611111.11,-0.0350965782999992,-0.189593121409416,-0.0928958281874657,0.200000002980232,-0.200000002980232,0.0872023180127144,0.00389442965388298
616666.67,-0.0559447929263115,-0.130162939429283,0.00716972025111318,0.200000002980232,-0.200000002980232,0.0685816630721092,-0.0447611957788467
622222.22,-0.0711356028914452,-0.115544833242893,-0.00685922522097826,0.200000002980232,-0.200000002980232,-0.0280550662428141,-0.0562310703098774
627777.78,0.00448995409533381,-0.0671750158071518,-0.0528900399804115,0.200000002980232,-0.200000002980232,0.0160851161926985,0.0407376550137997
633333.33,-0.0692217275500298,-0.129653662443161,-0.0525270700454712,0.200000002980232,-0.200000002980232,0.0308652352541685,0.0318052880465984
638888.89,-0.082465335726738,-0.138009116053581,-0.000738183094654232,0.200000002980232,-0.200000002980232,0.0734039098024368,-0.0324525348842144
644444.44,-0.0874921008944511,-0.258204609155655,0.00494456896558404,0.200000002980232,-0.200000002980232,-0.105685785412788,-0.115157820284367
650000.00,-0.0718492716550827,-0.14106747508049,-0.0469255745410919,0.200000002980232,-0.200000002980232,-0.0336896516382694,0.0351935997605324
655555.56,-0.0231779217720032,-0.15709276497364,-0.104139491915703,0.200000002980232,-0.200000002980232,0.0785500332713127,-0.00869276374578476
661111.11,-0.00128953799139708,-0.143881350755692,-0.0187584348022938,0.200000002980232,-0.200000002980232,0.0324286408722401,-0.0857484489679337
666666.67,-0.132273256778717,-0.0577365010976791,-0.00919252540916204,0.200000002980232,-0.200000002980232,0.0413380526006222,-0.0584449842572212
672222.22,-0.0933730527758598,-0.078858494758606,-0.0609160885214806,0.200000002980232,-0.200000002980232,-0.0176083222031593,-0.00699835317209363
677777.78,-0.0403478033840656,-0.130626574158669,-0.0574853755533695,0.200000002980232,-0.200000002980232,0.0508132800459862,0.0191121697425842
683333.33,-0.10533332824707,-0.161621227860451,-0.0033560327719897,0.200000002980232,-0.200000002980232,0.0857141092419624,-0.0344579182565212
688888.89,-0.122992232441902,-0.0646296665072441,-0.0233243331313133,0.200000002980232,-0.200000002980232,0.0326463133096695,-0.0469871684908867
694444.44,-0.0924764052033424,-0.0819135457277298,-0.0286114905029535,0.200000002980232,-0.200000002980232,-0.0411190539598465,-0.00660906173288822
700000.00,-0.0150959482416511,-0.14574459195137,-0.0731151401996613,0.200000002980232,-0.200000002980232,0.0742432177066803,0.00365306437015533
705555.56,-0.0568034276366234,-0.199350908398628,-0.0313864946365356,0.200000002980232,-0.200000002980232,0.0630723983049393,-0.0833680629730225
711111.11,-0.00213389284908772,-0.252826780080795,-0.0102330278605223,0.200000002980232,-0.200000002980232,-0.140933036804199,-0.0701118558645248
716666.67,-0.0617245621979237,-0.05869335308671,-0.0771024003624916,0.200000002980232,-0.200000002980232,0.0133729074150324,-0.00392147712409496
722222.22,-0.0568836033344269,-0.131295964121819,-0.0871437340974808,0.200000002980232,-0.200000002980232,0.0402142778038979,0.0036630854010582
727777.78,-0.0207326617091894,-0.264401227235794,-0.0140476701781154,0.200000002980232,-0.200000002980232,0.0828870236873627,-0.147715002298355
733333.33,-0.12214769423008,-0.0549667365849018,-0.000474661705084145,0.200000002980232,-0.200000002980232,0.0362477973103523,-0.0605821758508682
738888.89,-0.0986421853303909,-0.129099354147911,-0.0746963396668434,0.200000002980232,-0.200000002980232,-0.0276857670396566,0.0170560404658318
744444.44,-0.00896249152719975,-0.146350875496864,-0.0532535649836063,0.200000002980232,-0.200000002980232,0.0793886259198189,0.0159363280981779
750000.00,-0.0192746296525002,-0.216776549816132,0.000350005284417421,0.200000002980232,-0.200000002980232,0.0808000415563583,-0.113427869975567
755555.56,-0.111824579536915,-0.109676375985146,0.0485210828483105,0.200000002980232,-0.200000002980232,0.000114105641841888,-0.101612009108067
761111.11,-0.0823318213224411,-0.0818106308579445,-0.101334899663925,0.200000002980232,-0.200000002980232,0.0099644847214222,-0.0012080236338079
766666.67,-0.105529107153416,-0.111939884722233,-0.0865033268928528,0.200000002980232,-0.200000002980232,-0.00286295637488365,0.0160435978323221
772222.22,-0.0132744442671537,-0.178880378603935,-0.00986034050583839,0.200000002980232,-0.200000002980232,0.056921660900116,-0.0964043438434601
777777.78,-0.146938011050224,-0.123008459806442,-0.0810023322701454,0.200000002980232,-0.200000002980232,0.0105878068134189,-0.0346588492393494
783333.33,-0.073176197707653,-0.0760270059108734,-0.0760467275977135,0.200000002980232,-0.200000002980232,0.000959955097641796,0.00164789508562535
788888.89,-0.0360666662454605,-0.220425933599472,-0.0800915658473969,0.200000002980232,-0.200000002980232,0.10765939950943,0.0373755469918251
794444.44,-0.088156521320343,-0.162992060184479,0.00939989276230335,0.200000002980232,-0.200000002980232,0.0897873342037201,-0.0382016934454441
800000.00,-0.134811669588089,-0.0573223456740379,0.00489639490842819,0.200000002980232,-0.200000002980232,0.0461871027946472,-0.0679657235741615
805555.56,0.0304477028548718,-0.0714416429400444,-0.0602138265967369,0.200000002980232,-0.200000002980232,0.0150866005569696,0.0493763089179993
811111.11,-0.0230419151484966,-0.135975226759911,-0.0983131900429726,0.200000002980232,-0.200000002980232,0.0628373473882675,-0.012867433950305
816666.67,-0.0017438888316974,-0.0975035130977631,-0.0560312792658806,0.200000002980232,-0.200000002980232,-0.0105047300457954,-0.057468943297863
822222.22,-0.148120924830437,-0.11871113628149,-0.0109335985034704,0.200000002980232,-0.200000002980232,0.0181747693568468,-0.0813957005739212
827777.78,-0.0814771950244904,-0.0692874118685722,-0.0675646737217903,0.200000002980232,-0.200000002980232,-0.00766544044017792,-0.00804781448096037
833333.33,0.0195845160633326,-0.0897410362958908,-0.0825908184051514,0.200000002980232,-0.200000002980232,0.0613153129816055,-0.0323900580406189
838888.89,-0.00444493908435106,-0.126941502094269,0.0433012284338474,0.200000002980232,-0.200000002980232,0.0644010379910469,-0.0744374170899391
844444.44,-0.125614508986473,-0.108201391994953,0.00804589781910181,0.200000002980232,-0.200000002980232,0.0142498426139355,-0.083578497171402
850000.00,-0.206217601895332,-0.0480301417410374,-0.0806592404842377,0.200000002980232,-0.200000002980232,-0.0316453948616982,-0.098477266728878
855555.56,-0.0328506305813789,-0.128758162260056,-0.085963100194931,0.200000002980232,-0.200000002980232,0.0538707822561264,-0.00274790823459625
861111.11,-0.0599505193531513,-0.174259632825851,0.0150255924090743,0.200000002980232,-0.200000002980232,0.0898494720458984,-0.0635726898908615
866666.67,-0.114330850541592,-0.139343723654747,0.0180347934365273,0.200000002980232,-0.200000002980232,-0.00879458896815777,-0.0937959849834442
872222.22,-0.0807986706495285,-0.0736599341034889,-0.150066033005714,0.200000002980232,-0.200000002980232,0.0519942604005337,-0.00475752539932728
877777.78,-0.0193604901432991,-0.139871373772621,-0.0804432258009911,0.200000002980232,-0.200000002980232,0.0662598237395287,-0.00102152116596699
883333.33,-0.0689341723918915,-0.220690667629242,-0.00239469390362501,0.200000002980232,-0.200000002980232,0.0943781211972237,-0.0875983610749245
888888.89,-0.141398027539253,-0.165372043848038,-0.00435842806473374,0.200000002980232,-0.200000002980232,-0.0139598622918129,-0.103353708982468
894444.44,-0.0705868005752563,-0.03021783195436,-0.0896125808358192,0.200000002980232,-0.200000002980232,0.0276558473706245,-0.0254062823951244
900000.00,0.0244844425469637,-0.209984719753265,-0.0569363310933113,0.200000002980232,-0.200000002980232,0.134311348199844,0.0292418971657753
905555.56,-0.0383408144116402,-0.175362005829811,-0.000855627760756761,0.200000002980232,-0.200000002980232,0.0736333876848221,-0.0739049166440964
911111.11,-0.138919025659561,-0.118571892380714,0.0210230983793736,0.200000002980232,-0.200000002980232,0.020510409027338,-0.0974252745509148
916666.67,-0.117212861776352,0.0890558436512947,-0.0819651857018471,0.200000002980232,-0.200000002980232,0.0487661249935627,-0.117451474070549
922222.22,-0.178535431623459,-0.131741344928741,-0.0209846086800098,0.200000002980232,-0.200000002980232,-0.0119302049279213,0.0789900943636894
927777.78,-0.0290874131023884,-0.167550981044769,-0.00752569595351815,0.200000002980232,-0.200000002980232,0.0614656545221806,-0.0757533982396126
933333.33,-0.107642717659473,-0.0502203069627285,0.00242374185472727,0.200000002980232,-0.200000002980232,0.0280590392649174,-0.0580414310097694
938888.89,-0.0958561599254608,-0.0396842919290066,-0.0885829702019691,0.200000002980232,-0.200000002980232,0.0153539879247546,-0.0317572057247162
944444.44,0.00922486092895269,-0.157180234789848,-0.120887957513332,0.200000002980232,-0.200000002980232,0.0935328081250191,-0.0226510036736727
950000.00,0.0696216076612473,-0.223358988761902,-0.00136456137988716,0.200000002980232,-0.200000002980232,0.0639145225286484,-0.164566159248352
955555.56,-0.160139620304108,-0.117552503943443,0.0454133152961731,0.200000002980232,-0.200000002980232,0.0312585234642029,-0.123837873339653
961111.11,-0.0945740714669228,-0.0271223336458206,-0.102777987718582,0.200000002980232,-0.200000002980232,0.0264005288481712,-0.0373754724860191
966666.67,0.0127501739189029,-0.131962895393372,-0.091021865606308,0.200000002980232,-0.200000002980232,0.0847961381077766,-0.0148012898862362
972222.22,0.050367183983326,-0.167421877384186,-0.0201001428067684,0.200000002980232,-0.200000002980232,0.0335292592644691,-0.121589548885822
977777.78,-0.120962932705879,-0.0922390669584274,-0.0729491785168648,0.200000002980232,-0.200000002980232,0.0178699996322393,-0.0214238278567791
983333.33,-0.123297512531281,-0.0507749430835247,-0.0944890528917313,0.200000002980232,-0.200000002980232,0.00574101693928242,-0.044132549315691
988888.89,-0.0342212803661823,-0.138946935534477,-0.0831890404224396,0.200000002980232,-0.200000002980232,0.052623838186264,0.00689730234444141
994444.44,-0.0403399094939232,-0.185643345117569,0.00447171088308096,0.200000002980232,-0.200000002980232,0.0813400149345398,-0.0816570371389389
1000000.00,-0.136635452508926,-0.11449309438467,0.0181225314736366,0.200000002980232,-0.200000002980232,0.0158675573766232,-0.0977158546447754
1005555.56,-0.103373855352402,-0.031886987388134,-0.0648559555411339,0.200000002980232,-0.200000002980232,0.00577698741108179,-0.0400378331542015
1011111.11,0.0173452273011208,-0.1375732421875,-0.175179153680801,0.200000002980232,-0.200000002980232,0.0900068059563637,-0.0681172758340836
1016666.67,-0.0385326705873013,-0.194099634885788,-0.024177860468626,0.200000002980232,-0.200000002980232,0.0676596611738205,-0.0852178633213043
1022222.22,-0.130576372146606,-0.105934366583824,0.0528345927596092,0.200000002980232,-0.200000002980232,0.0224039107561111,-0.115789979696274
1027777.78,-0.134453013539314,-0.0988325029611588,-0.126330256462097,0.200000002980232,-0.200000002980232,0.00429623946547508,-0.0222690105438232
1033333.33,0.00860787555575371,-0.122205212712288,-0.102952800691128,0.200000002980232,-0.200000002980232,0.0734642967581749,-0.0267511587589979
1038888.89,-0.109405532479286,-0.22047621011734,0.0377595089375973,0.200000002980232,-0.200000002980232,0.139899626374245,-0.0444263964891434
1044444.44,-0.188532888889313,-0.0598051138222218,-0.0438072010874748,0.200000002980232,-0.200000002980232,0.0820590853691101,-0.0526500642299652
1050000.00,-0.0726477280259132,-0.0495592355728149,-0.129048720002174,0.200000002980232,-0.200000002980232,0.0435136817395687,-0.013213999569416
1055555.56,0.071004219353199,-0.132627978920937,-0.104646503925323,0.200000002980232,-0.200000002980232,0.121272452175617,-0.0392123013734818
1061111.11,-0.0534244440495968,-0.213086605072021,-0.00172719836700708,0.200000002980232,-0.200000002980232,0.0931427925825119,-0.0850553512573242
1066666.67,-0.171274304389954,-0.134022757411003,0.0397140793502331,0.200000002980232,-0.200000002980232,0.0370223484933376,-0.125067710876465
1072222.22,-0.110689856112003,-0.0367313511669636,-0.0941715911030769,0.200000002980232,-0.200000002980232,0.0143059818074107,-0.0423000752925873
1077777.78,0.00233391905203462,-0.161766067147255,-0.106599830091,0.200000002980232,-0.200000002980232,0.0972779244184494,-0.00564893707633018
1083333.33,-0.0327453352510929,-0.235277846455574,0.013297407887876,0.200000002980232,-0.200000002980232,0.106747254729271,-0.105226993560791
1088888.89,-0.182474255561829,-0.0359590835869312,0.0427153296768665,0.200000002980232,-0.200000002980232,0.0881903022527695,-0.0961059629917145
1094444.44,-0.0861360356211662,-0.123126402497292,-0.0979425832629204,0.200000002980232,-0.200000002980232,-0.0063615757972002,0.0208684895187616
1100000.00,-0.0585822239518166,-0.118777252733707,-0.157550111413002,0.200000002980232,-0.200000002980232,0.0372727401554585,-0.0467245392501354
1105555.56,-0.0544415041804314,-0.199786558747292,0.0177660342305899,0.200000002980232,-0.200000002980232,0.1007996276021,-0.0750509425997734
1111111.11,-0.243170872330666,-0.10912349075079,0.0701352283358574,0.200000002980232,-0.200000002980232,0.0875663608312607,-0.154774650931358
1116666.67,-0.188932731747627,-0.0136974817141891,-0.0888813063502312,0.200000002980232,-0.200000002980232,-0.00633568316698074,-0.112133204936981
1122222.22,0.00606242753565311,-0.196209862828255,-0.123513832688332,0.200000002980232,-0.200000002980232,0.11944205313921,-0.00444949790835381
1127777.78,-0.0238138418644667,-0.20439301431179,0.0484004095196724,0.200000002980232,-0.200000002980232,0.116850055754185,-0.0938825979828835
1133333.33,-0.142743363976479,-0.0798092037439346,0.0453412681818008,0.200000002980232,-0.200000002980232,0.0468397662043571,-0.10013835132122
1138888.89,-0.12327267229557,-0.0387951992452145,-0.131093353033066,0.200000002980232,-0.200000002980232,0.0310160126537085,-0.0510259419679642
1144444.44,-0.000347405555658042,-0.142633974552155,-0.130417585372925,0.200000002980232,-0.200000002980232,0.0835883691906929,-0.0318429097533226
1150000.00,-0.0395484305918217,-0.159018531441689,0.0436323285102844,0.200000002980232,-0.200000002980232,0.0965823456645012,-0.0606210865080357
1155555.56,-0.156460613012314,-0.111857280135155,0.0481764040887356,0.200000002980232,-0.200000002980232,0.0402518808841705,-0.120878987014294
1161111.11,-0.121243849396706,-0.0138829723000526,-0.109534487128258,0.200000002980232,-0.200000002980232,0.0356616824865341,-0.0593325234949589
1166666.67,0.00598616804927588,-0.187529802322388,-0.10270369797945,0.200000002980232,-0.200000002980232,0.109902814030647,0.0058281421661377
1172222.22,0.0138175925239921,-0.246892064809799,0.100517898797989,0.200000002980232,-0.200000002980232,0.161042481660843,-0.132889360189438
1177777.78,-0.168437927961349,-0.034812718629837,0.0408180914819241,0.200000002980232,-0.200000002980232,0.0894638448953629,-0.0849455147981644
1183333.33,-0.134460657835007,-0.0269405785948038,-0.080021008849144,0.200000002980232,-0.200000002980232,0.00231171958148479,-0.0631866157054901
1188888.89,-0.0833585783839226,-0.147498279809952,-0.127035230398178,0.200000002980232,-0.200000002980232,0.0358699187636375,-0.00598105415701866
1194444.44,-0.0233922116458416,-0.336558908224106,0.0185369402170181,0.200000002980232,-0.200000002980232,0.154167979955673,-0.165230512619019
1200000.00,-0.256095558404922,-0.115210697054863,0.0509997457265854,0.200000002980232,-0.200000002980232,0.0960645899176598,-0.144921615719795
1205555.56,-0.159982800483704,-0.026778269559145,-0.103998579084873,0.200000002980232,-0.200000002980232,0.0167885459959507,-0.0731118991971016
1211111.11,0.045342892408371,-0.149212226271629,-0.133905634284019,0.200000002980232,-0.200000002980232,0.118371956050396,-0.0398897603154182
1216666.67,-0.0690787732601166,-0.236243635416031,-0.0403125286102295,0.200000002980232,-0.200000002980232,0.0835375189781189,-0.0931818708777428
1222222.22,-0.15926656126976,-0.101442202925682,0.102690882980824,0.200000002980232,-0.200000002980232,0.053850319236517,-0.154767826199532
1227777.78,-0.111906789243221,-0.00269600166939199,-0.0940528735518456,0.200000002980232,-0.200000002980232,0.0306439250707626,-0.0605446770787239
1233333.33,-0.0191689934581518,-0.181803479790688,-0.0920047834515572,0.200000002980232,-0.200000002980232,0.0775084942579269,0.00917621143162251
1238888.89,0.0187417063862085,-0.120620243251324,0.0450395233929157,0.200000002980232,-0.200000002980232,0.070686973631382,-0.0728612542152405
1244444.44,-0.176107421517372,-0.0953676179051399,0.0425394512712955,0.200000002980232,-0.200000002980232,0.0634742453694344,-0.113414615392685
1250000.00,-0.112249448895454,-0.0189269855618477,-0.114143431186676,0.200000002980232,-0.200000002980232,0.0392795503139496,-0.0490699112415314
1255555.56,0.0131439231336117,-0.0409844145178795,-0.177892610430717,0.200000002980232,-0.200000002980232,0.0456719025969505,-0.108312800526619
