Time (microseconds),Controller.Vd_Ref,Controller.Vq_Ref,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
27888750.00,0,0,0,0,0,0
28096875.00,0,0,0,0,0,0
28305000.00,0,0,0,0,0,0
28513125.00,0,0,0,0,0,0
28721250.00,0,0,0,0,0,0
28929375.00,0,0,0,0,0,0
29137500.00,0,0,0,0,0,0
29345625.00,0,0,0,0,0,0
29553750.00,0,0,0,0,0,0
29761875.00,0,0,0,0,0,0
29970000.00,0,0,0,0,0,0
30178125.00,0,0,0,0,0,0
30386250.00,0,0,0,0,0,0
30594375.00,0,0,0,0,0,0
30802500.00,0,0,0,0,0,0
31010625.00,0,0,0,0,0,0
31218750.00,0,0,0,0,0,0
31426875.00,0,0,0,0,0,0
31635000.00,0,0,0,0,0,0
31843125.00,0,0,0,0,0,0
32051250.00,0,0,0,0,0,0
32259375.00,0,0,0,0,0,0
32467500.00,0,0,0,0,0,0
32675625.00,0,0,0,0,0,0
32883750.00,0,0,0,0,0,0
33091875.00,0,0,0,0,0,0
33300000.00,0,0,0,0,0,0
33508125.00,0,0,0,0,0,0
33716250.00,0,0,0,0,0,0
33924375.00,0,0,0,0,0,0
34132500.00,0,0,0,0,0,0
34340625.00,0,0,0,0,0,0
34548750.00,0,0,0,0,0,0
