Time (seconds),Controller.Vd_Ref,Controller.Vq_Ref,Ic,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
0.000000,0.0111229550093412,0.0446547418832779,-0.225006312131882,0.800000011920929,5,-0.242957532405853,0.805536389350891
0.104167,0.0129940249025822,0.0476447753608227,-0.780698180198669,0.800000011920929,5,-0.339435219764709,0.853827834129334
0.208333,0.0135202016681433,0.0500379763543606,-0.986042082309723,0.800000011920929,5,-0.299633681774139,0.954360127449036
0.312500,0.0150865875184536,0.0520945861935616,-0.722356677055359,0.800000011920929,5,-0.365169376134872,1.08354508876801
0.416667,0.0153453554958105,0.0542715080082417,-0.0506065562367439,0.800000011920929,5,-0.299118220806122,1.19344544410706
0.520833,0.0151444403454661,0.0566476285457611,0.66438364982605,0.800000011920929,5,-0.189073026180267,1.27614092826843
0.625000,0.0165860932320356,0.0599782317876816,1.24424135684967,0.800000011920929,5,-0.244546696543694,1.25807011127472
0.729167,0.0168899744749069,0.0623942762613297,1.29035437107086,0.800000011920929,5,-0.185287356376648,1.32438170909882
0.833333,0.0180221796035767,0.0648811087012291,0.713805615901947,0.800000011920929,5,-0.210399523377419,1.3786062002182
0.937500,0.0191818401217461,0.0672387927770615,-0.260087251663208,0.800000011920929,5,-0.239120781421661,1.43864548206329
1.041667,0.0201037228107452,0.0696065872907639,-1.17717838287354,0.800000011920929,5,-0.245046883821487,1.49406468868256
1.145833,0.021038256585598,0.0711829736828804,-1.58816289901733,0.800000011920929,5,-0.251214981079102,1.62266325950623
1.250000,0.0223216433078051,0.073182225227356,-1.27652394771576,0.800000011920929,5,-0.293643444776535,1.70232307910919
1.354167,0.0222724638879299,0.0745894759893417,-0.330860286951065,0.800000011920929,5,-0.20431911945343,1.83626735210419
1.458333,0.022049717605114,0.0768178328871727,0.862003445625305,0.800000011920929,5,-0.0997666120529175,1.88232660293579
1.562500,0.0236139260232449,0.0795578584074974,1.73492324352264,0.800000011920929,5,-0.174063876271248,1.87259769439697
1.666667,0.0245079770684242,0.0816555321216583,1.83000576496124,0.800000011920929,5,-0.182929933071136,1.92082858085632
1.770833,0.0251483544707298,0.0837254375219345,1.12012732028961,0.800000011920929,5,-0.165992796421051,1.96836221218109
1.875000,0.0258632823824883,0.0854423940181732,-0.218475967645645,0.800000011920929,5,-0.158163249492645,2.04709219932556
1.979167,0.0271227806806564,0.0880369991064072,-1.49941504001617,0.800000011920929,5,-0.205921351909637,2.03274750709534
2.083333,0.0271116029471159,0.0893698632717133,-2.12455344200134,0.800000011920929,5,-0.127072393894196,2.14119672775269
2.187500,0.0282285995781422,0.0903058648109436,-1.77203118801117,0.800000011920929,5,-0.16237199306488,2.28339695930481
2.291667,0.0275400131940842,0.0923136249184608,-0.55149519443512,0.800000011920929,5,-0.0183205604553223,2.31402087211609
2.395833,0.0280791595578194,0.0940093472599983,0.964473187923431,0.800000011920929,5,0.000537514686584473,2.37054753303528
2.500000,0.0291502177715302,0.0968040376901627,2.08717608451843,0.800000011920929,5,-0.0337668731808662,2.31422138214111
2.604167,0.0307724922895432,0.0981527119874954,2.30794453620911,0.800000011920929,5,-0.124070405960083,2.39929628372192
2.708333,0.0309162624180317,0.0997969880700111,1.44338941574097,0.800000011920929,5,-0.0659928917884827,2.45031356811523
2.812500,0.0312546342611313,0.101883247494698,-0.15254008769989,0.800000011920929,5,-0.0298709869384766,2.45287251472473
2.916667,0.031857293099165,0.103849492967129,-1.70792746543884,0.800000011920929,5,-0.0212606191635132,2.4640064239502
3.020833,0.0330872237682343,0.104543074965477,-2.52938413619995,0.800000011920929,5,-0.0752437710762024,2.59866714477539
3.125000,0.0337423644959927,0.105107843875885,-2.17100214958191,0.800000011920929,5,-0.073758602142334,2.7408275604248
3.229167,0.0320680178701878,0.107149265706539,-0.78551858663559,0.800000011920929,5,0.159986823797226,2.73176312446594
3.333333,0.0322092100977898,0.108515344560146,1.03232514858246,0.800000011920929,5,0.208891153335571,2.78731369972229
3.437500,0.0337261967360973,0.110977374017239,2.42154765129089,0.800000011920929,5,0.120815761387348,2.73013973236084
3.541667,0.0348483808338642,0.113141775131226,2.66674470901489,0.800000011920929,5,0.0712778568267822,2.69927740097046
3.645833,0.0355876758694649,0.113455750048161,1.72350859642029,0.800000011920929,5,0.0585451126098633,2.85000443458557
3.750000,0.0365544632077217,0.115047201514244,-0.209255307912827,0.800000011920929,5,0.0233904123306274,2.87015867233276
3.854167,0.0370959602296352,0.116669967770576,-1.97649121284485,0.800000011920929,5,0.0288408398628235,2.88463735580444
3.958333,0.0382570326328278,0.118002690374851,-2.88710379600525,0.800000011920929,5,-0.0272790193557739,2.92574429512024
4.062500,0.0380807854235172,0.118158914148808,-2.48064613342285,0.800000011920929,5,0.050143837928772,3.08007454872131
4.166667,0.0369085595011711,0.1192686855793,-0.909871578216553,0.800000011920929,5,0.224584460258484,3.13423180580139
4.270833,0.0371646843850613,0.121354013681412,1.18347454071045,0.800000011920929,5,0.255529403686523,3.08945369720459
4.375000,0.0382881350815296,0.123540848493576,2.70744228363037,0.800000011920929,5,0.198079317808151,3.03194737434387
4.479167,0.0392422750592232,0.125089347362518,2.98154854774475,0.800000011920929,5,0.15688693523407,3.03639674186707
4.583333,0.0402551181614399,0.125586107373238,1.87256801128387,0.800000011920929,5,0.11010205745697,3.14223122596741
4.687500,0.0408383868634701,0.127149909734726,-0.182648882269859,0.800000011920929,5,0.10532546043396,3.13931345939636
