Time (microseconds),Ia,Controller.Vd_Ref,Controller.Vq_Ref,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq
88541666.67,0.702132105827332,0.182762190699577,-0.241657733917236,1,-0.699999988079071,1.01972424983978,-0.721653580665588
88645833.33,1.22250807285309,0.179412886500359,-0.24043034017086,1,-0.699999988079071,1.07286202907562,-0.675346255302429
88750000.00,1.18409657478333,0.177377060055733,-0.238170459866524,1,-0.699999988079071,1.10415184497833,-0.653018176555634
88854166.67,0.559312343597412,0.180073171854019,-0.237123608589172,1,-0.699999988079071,1.05654716491699,-0.635757088661194
88958333.33,-0.289934307336807,0.182692810893059,-0.237280011177063,1,-0.699999988079071,1.01134479045868,-0.658665239810944
89062500.00,-1.03571212291718,0.18382865190506,-0.234514489769936,1,-0.699999988079071,0.990839064121246,-0.698268234729767
89166666.67,-1.21461021900177,0.182250678539276,-0.238623052835464,1,-0.699999988079071,1.01576447486877,-0.713889956474304
89270833.33,-0.83046555519104,0.186728104948997,-0.242644906044006,1,-0.699999988079071,0.93935763835907,-0.714933812618256
89375000.00,-0.0799188315868378,0.181515768170357,-0.241301700472832,1,-0.699999988079071,1.02547109127045,-0.762275695800781
89479166.67,0.733509302139282,0.181241676211357,-0.241881355643272,1,-0.699999988079071,1.02784359455109,-0.694884359836578
89583333.33,1.21412527561188,0.178107008337975,-0.243872627615929,1,-0.699999988079071,1.07712745666504,-0.630078613758087
89687500.00,1.1469007730484,0.176928207278252,-0.240526840090752,1,-0.699999988079071,1.09428799152374,-0.653487205505371
89791666.67,0.529357373714447,0.177350759506226,-0.237365067005157,1,-0.699999988079071,1.08482921123505,-0.646323382854462
89895833.33,-0.300350219011307,0.180301532149315,-0.238122865557671,1,-0.699999988079071,1.03378033638,-0.618329226970673
90000000.00,-1.03282856941223,0.181686207652092,-0.237021744251251,1,-0.699999988079071,1.0076060295105,-0.672771751880646
90104166.67,-1.20506107807159,0.184124156832695,-0.23822645843029,1,-0.699999988079071,0.964998722076416,-0.726279735565186
90208333.33,-0.87074887752533,0.181229576468468,-0.240335270762444,1,-0.699999988079071,1.01107549667358,-0.715044498443604
90312500.00,-0.129510626196861,0.182712107896805,-0.239988669753075,1,-0.699999988079071,0.985106766223907,-0.735146641731262
90416666.67,0.775919079780579,0.178868889808655,-0.243348821997643,1,-0.699999988079071,1.04734086990356,-0.715745389461517
90520833.33,1.18798875808716,0.177941754460335,-0.244580820202827,1,-0.699999988079071,1.06085538864136,-0.682507634162903
90625000.00,1.12726283073425,0.176718503236771,-0.241809532046318,1,-0.699999988079071,1.07930612564087,-0.692785859107971
90729166.67,0.549540221691132,0.179024890065193,-0.23828287422657,1,-0.699999988079071,1.03895902633667,-0.634949922561646
90833333.33,-0.382070749998093,0.178524941205978,-0.241295695304871,1,-0.699999988079071,1.04632389545441,-0.616338491439819
