Time (seconds),Controller.Vd_Ref,Controller.Vq_Ref,Ic,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq,V_DC
0.000000,-0.23930561542511,0.0563396066427231,-1.06014096736908,0.800000011920929,5,-0.359150767326355,1.05321264266968,25.226411819458
0.208125,-0.23930561542511,0.0720665007829666,-0.563282072544098,0.800000011920929,5,-0.186415076255798,1.79536271095276,25.9484958648682
0.416250,-0.23930561542511,0.0907396003603935,1.82924592494965,0.800000011920929,5,-0.161826014518738,2.09601020812988,25.8169326782227
0.624375,-0.23930561542511,0.103388398885727,1.97067034244537,0.800000011920929,5,-0.0951316952705383,2.74584794044495,25.4012565612793
0.832500,-0.23930561542511,0.111431241035461,-1.50160431861877,0.800000011920929,5,0.0881267786026001,2.99859952926636,26.6387310028076
1.040625,-0.23930561542511,0.132067143917084,-3.07012748718262,0.800000011920929,5,0.0600697994232178,3.33698034286499,24.3170795440674
1.248750,-0.23930561542511,0.130777284502983,0.563203394412994,0.800000011920929,5,0.20760178565979,3.46853590011597,26.470739364624
1.456875,-0.23930561542511,0.137618497014046,3.61131358146667,0.800000011920929,5,0.319953083992004,3.57573246955872,26.6773357391357
1.665000,-0.23930561542511,0.143643155694008,0.942427217960358,0.800000011920929,5,0.241511106491089,3.93441009521484,26.4470882415771
1.873125,-0.23930561542511,0.157638221979141,-3.97118949890137,0.800000011920929,5,0.140406847000122,4.32904720306396,24.5796070098877
2.081250,-0.23930561542511,0.152874261140823,-2.90489792823792,0.800000011920929,5,0.772415220737457,4.44961929321289,26.2436046600342
2.289375,-0.23930561542511,0.158877417445183,2.53081059455872,0.800000011920929,5,0.976759195327759,4.09884786605835,26.4287395477295
2.497500,-0.23930561542511,0.161575719714165,3.37167048454285,0.800000011920929,5,0.180804133415222,4.10554218292236,26.8629455566406
2.705625,-0.23930561542511,0.182817608118057,-1.6896094083786,0.800000011920929,5,0.490650534629822,4.58315563201904,23.5095539093018
2.913750,-0.23930561542511,0.170027881860733,-4.38678026199341,0.800000011920929,5,0.235973358154297,4.52798891067505,26.082592010498
3.121875,-0.23930561542511,0.185722514986992,-0.331074655056,0.800000011920929,5,0.884395837783813,4.37544918060303,24.5027236938477
3.330000,-0.23930561542511,0.182496145367622,4.51802396774292,0.800000011920929,5,0.348129630088806,4.49529886245728,24.9452877044678
3.538125,-0.23930561542511,0.200363308191299,1.76087892055511,0.800000011920929,5,0.526850879192352,4.77036285400391,22.6915340423584
3.746250,-0.23930561542511,0.16636723279953,-5.05510377883911,0.800000011920929,5,-0.239335656166077,5.49824857711792,26.4351940155029
3.954375,-0.23930561542511,0.182894110679626,-3.38694596290588,0.800000011920929,5,0.662591874599457,4.97808837890625,24.953197479248
4.162500,-0.23930561542511,0.186748906970024,2.93512988090515,0.800000011920929,5,0.6779465675354,4.84329557418823,24.8788261413574
