Time (microseconds),Val,Vbet,Controller.Id_Ref,Controller.Iq_Ref,Controller.Id,Controller.Iq,AuxD,AuxQ
1250000.00,-0.338608920574188,-0.331028014421463,1,-1,1.20160663127899,-1.08941638469696,2.33803415298462,2.17108798027039
1333333.33,-0.326438575983047,0.337174415588379,1,-1,0.975634336471558,-1.24360048770905,2.33698606491089,2.17202997207642
1416666.67,0.338514506816864,0.327618002891541,1,-1,1.30383539199829,-0.900516211986542,2.33648419380188,2.17352867126465
1500000.00,0.404845356941223,-0.242194131016731,1,-1,1.06824600696564,-1.17655313014984,2.33558464050293,2.17468285560608
1583333.33,-0.24187907576561,-0.40782642364502,1,-1,1.1091285943985,-1.14796996116638,2.33451890945435,2.17567849159241
1666666.67,-0.454590559005737,0.12743204832077,1,-1,1.20633089542389,-1.05806827545166,2.33360052108765,2.17662978172302
1750000.00,0.124408841133118,0.432562857866287,1,-1,1.22990584373474,-1.06379461288452,2.33296489715576,2.17787933349609
1833333.33,0.471911907196045,-0.00525668263435364,1,-1,1.02294063568115,-1.22911524772644,2.33219957351685,2.17928242683411
1916666.67,-0.0042719691991806,-0.474606037139893,1,-1,1.0642306804657,-1.19898092746735,2.33121967315674,2.1803240776062
2000000.00,-0.475073367357254,0.00496682524681091,1,-1,1.10173296928406,-1.15158450603485,2.33035182952881,2.18144202232361
2083333.33,-0.115621656179428,0.447362750768662,1,-1,1.33008623123169,-0.940661430358887,2.32951593399048,2.18253207206726
2166666.67,0.41173055768013,0.231651157140732,1,-1,0.948527872562408,-1.27183842658997,2.32908129692078,2.18403744697571
2250000.00,0.231712907552719,-0.412096261978149,1,-1,1.00319397449493,-1.21920943260193,2.32810139656067,2.18513178825378
2333333.33,-0.411032021045685,-0.235335826873779,1,-1,1.09018468856812,-1.2284334897995,2.32704067230225,2.18602132797241
2416666.67,-0.230674594640732,0.407284915447235,1,-1,1.16743493080139,-1.08488786220551,2.32612872123718,2.18715763092041
2500000.00,0.334895223379135,0.327577620744705,1,-1,1.23292064666748,-0.9878790974617,2.32580304145813,2.18869757652283
2583333.33,0.405789583921433,-0.241556793451309,1,-1,0.932753026485443,-1.21550369262695,2.32485580444336,2.1896767616272
2666666.67,-0.239417225122452,-0.412349939346313,1,-1,1.02576661109924,-1.25716626644135,2.32385468482971,2.19072437286377
2750000.00,-0.405476272106171,0.238345116376877,1,-1,1.13665235042572,-1.11578702926636,2.32290029525757,2.19176435470581
2833333.33,0.230546951293945,0.38375061750412,1,-1,1.41984581947327,-0.807939767837524,2.32226419448853,2.19305682182312
2916666.67,0.473784685134888,-0.00196823477745056,1,-1,0.911263346672058,-1.32331418991089,2.32154703140259,2.19449496269226
3000000.00,-0.00187461078166962,-0.474160969257355,1,-1,0.994483351707459,-1.26369202136993,2.32063174247742,2.19552874565125
3083333.33,-0.47466641664505,0.000974088907241821,1,-1,1.04755437374115,-1.23143744468689,2.31953954696655,2.19669032096863
3166666.67,8.2850456237793E-06,0.455883204936981,1,-1,1.2784069776535,-1.04805648326874,2.31875729560852,2.19796705245972
3250000.00,0.45912766456604,0.122004166245461,1,-1,1.15361154079437,-1.09310221672058,2.31825876235962,2.19956016540527
3333333.33,0.238173440098763,-0.411638289690018,1,-1,0.898859918117523,-1.35208356380463,2.31735420227051,2.20069527626038
3416666.67,-0.410320281982422,-0.239895850419998,1,-1,0.995250344276428,-1.33771896362305,2.31628131866455,2.20174241065979
3500000.00,-0.23364120721817,0.406018286943436,1,-1,1.07585251331329,-1.167928814888,2.31538891792297,2.20307302474976
3583333.33,0.334484428167343,0.332289904356003,1,-1,1.13490915298462,-1.13006925582886,2.31505012512207,2.20465874671936
3666666.67,0.334767401218414,-0.335102617740631,1,-1,1.17329657077789,-1.09645998477936,2.3140594959259,2.20596694946289
3750000.00,-0.236751705408096,-0.413612723350525,1,-1,0.891168594360352,-1.36528074741364,2.31308388710022,2.2071545124054
3833333.33,-0.409386932849884,0.237497180700302,1,-1,0.973336696624756,-1.25299203395844,2.31220269203186,2.20824837684631
3916666.67,0.227523654699326,0.385158717632294,1,-1,1.34767937660217,-0.912755191326141,2.31168007850647,2.20988750457764
4000000.00,0.459139287471771,-0.121385797858238,1,-1,1.09541511535645,-1.19521927833557,2.31096053123474,2.21140456199646
4083333.33,-0.122611865401268,-0.463332802057266,1,-1,1.10957491397858,-1.13066422939301,2.31011033058167,2.21258306503296
4166666.67,-0.474361062049866,-0.00225178897380829,1,-1,0.92078697681427,-1.33826124668121,2.30918908119202,2.21366882324219
4250000.00,0.000322267413139343,0.456404805183411,1,-1,1.1881742477417,-1.10285997390747,2.30846500396729,2.21501970291138
4333333.33,0.4583740234375,0.123825699090958,1,-1,1.02882897853851,-1.20666694641113,2.30797815322876,2.21652126312256
4416666.67,0.1263277977705,-0.461443960666656,1,-1,1.0803439617157,-1.20537686347961,2.30705237388611,2.21774554252625
4500000.00,-0.461301624774933,-0.128192886710167,1,-1,1.14300799369812,-1.17989039421082,2.3061740398407,2.21900272369385
4583333.33,-0.237809389829636,0.404874622821808,1,-1,0.989618360996246,-1.29664051532745,2.30528593063354,2.22030186653137
4666666.67,0.333883911371231,0.336752563714981,1,-1,0.990613102912903,-1.25793755054474,2.30494284629822,2.22197866439819
4750000.00,0.339645206928253,-0.333938509225845,1,-1,1.04499387741089,-1.23835062980652,2.3039219379425,2.22331047058105
4833333.33,-0.333477228879929,-0.341939121484756,1,-1,1.11082696914673,-1.22857248783112,2.30310463905334,2.22462606430054
4916666.67,-0.337419658899307,0.332297652959824,1,-1,1.16911172866821,-1.0994461774826,2.30223178863525,2.22586393356323
5000000.00,0.225236266851425,0.388116896152496,1,-1,1.24813103675842,-1.03230547904968,2.30176615715027,2.22761511802673
5083333.33,0.460076332092285,-0.12176913022995,1,-1,0.961614489555359,-1.24056077003479,2.30112361907959,2.22904324531555
5166666.67,-0.119443356990814,-0.46691557765007,1,-1,0.980172395706177,-1.2832932472229,2.30033755302429,2.23039484024048
5250000.00,-0.458605825901031,0.119103401899338,1,-1,1.13386678695679,-1.14960670471191,2.299556016922,2.23156476020813
5333333.33,0.116550862789154,0.43997910618782,1,-1,1.35373365879059,-0.921293020248413,2.298912525177,2.23295974731445
5416666.67,0.462501227855682,0.127810955047607,1,-1,0.856485426425934,-1.33698010444641,2.29848051071167,2.23480987548828
5500000.00,0.127898395061493,-0.461114406585693,1,-1,0.939566373825073,-1.28833317756653,2.29773139953613,2.23608088493347
5583333.33,-0.460722982883453,-0.129553601145744,1,-1,1.0088038444519,-1.27339959144592,2.29684948921204,2.23728585243225
5666666.67,-0.126962080597878,0.445929527282715,1,-1,1.22061133384705,-1.11010360717773,2.29602718353271,2.23865485191345
5750000.00,0.41151762008667,0.241063058376312,1,-1,1.14378690719604,-1.09194600582123,2.29568529129028,2.24049997329712
5833333.33,0.342651396989822,-0.332627803087235,1,-1,0.900880813598633,-1.35482943058014,2.29483270645142,2.2418360710144
5916666.67,-0.333060532808304,-0.345248758792877,1,-1,0.949487507343292,-1.34927177429199,2.2939727306366,2.24316883087158
6000000.00,-0.341220885515213,0.329858481884003,1,-1,1.06232070922852,-1.23811149597168,2.29309558868408,2.24457216262817
6083333.33,0.330586969852448,0.340017050504684,1,-1,1.39234673976898,-0.824812889099121,2.29265737533569,2.24635910987854
6166666.67,0.416710257530212,-0.232892826199532,1,-1,1.15273296833038,-1.11413025856018,2.29186391830444,2.24793815612793
6250000.00,-0.116249397397041,-0.466602563858032,1,-1,0.860814690589905,-1.38410544395447,2.29091954231262,2.24927973747253
6333333.33,-0.46084263920784,0.116693764925003,1,-1,0.987395823001862,-1.2626748085022,2.29006719589233,2.25060319900513
6416666.67,0.114100456237793,0.441355288028717,1,-1,1.25885629653931,-1.01107704639435,2.28953456878662,2.25219488143921
6500000.00,0.47833788394928,0.00755897164344788,1,-1,1.08944928646088,-1.17520999908447,2.28895688056946,2.25384712219238
6583333.33,0.0109520852565765,-0.482544839382172,1,-1,1.11906814575195,-1.17271065711975,2.28807902336121,2.25536012649536
6666666.67,-0.45770850777626,-0.132365226745605,1,-1,0.924879252910614,-1.34040153026581,2.2872416973114,2.25661206245422
6750000.00,-0.12989553809166,0.44773405790329,1,-1,1.10877537727356,-1.19687271118164,2.28651404380798,2.25795865058899
6833333.33,0.411256104707718,0.247625038027763,1,-1,1.02554488182068,-1.22959518432617,2.28623056411743,2.25984859466553
6916666.67,0.248740911483765,-0.410594165325165,1,-1,1.09450483322144,-1.17866146564484,2.28539490699768,2.26133322715759
7000000.00,-0.410906493663788,-0.249955415725708,1,-1,1.15828108787537,-1.14541959762573,2.28450202941895,2.26271605491638
7083333.33,-0.343507766723633,0.328533142805099,1,-1,0.975554823875427,-1.30154705047607,2.28377223014832,2.26403594017029
7166666.67,0.329703360795975,0.344872355461121,1,-1,1.33659076690674,-0.942114353179932,2.28345322608948,2.26585030555725
7250000.00,0.422370344400406,-0.23095116019249,1,-1,1.04390859603882,-1.24024569988251,2.28263783454895,2.26747727394104
7333333.33,-0.230161145329475,-0.424255847930908,1,-1,1.10155475139618,-1.22501409053802,2.28173542022705,2.26879000663757
7416666.67,-0.464557945728302,0.11325615644455,1,-1,1.19619965553284,-1.08621788024902,2.28092694282532,2.27015852928162
7500000.00,0.107793807983398,0.442851603031158,1,-1,1.25884795188904,-1.11646246910095,2.28037190437317,2.27181625366211
7583333.33,0.479217410087585,0.00899431109428406,1,-1,0.98417466878891,-1.22360420227051,2.27982425689697,2.27360486984253
7666666.67,0.0117892771959305,-0.483601599931717,1,-1,1.01117074489594,-1.26187098026276,2.2789990901947,2.27501082420349
7750000.00,-0.478716909885406,-0.0124133080244064,1,-1,1.12782394886017,-1.16595423221588,2.27819609642029,2.27635478973389
7833333.33,-0.133486837148666,0.449254930019379,1,-1,1.32172465324402,-0.975916385650635,2.27754426002502,2.2778742313385
7916666.67,0.410773813724518,0.252945363521576,1,-1,0.905863642692566,-1.36364674568176,2.27738261222839,2.27986025810242
8000000.00,0.251938134431839,-0.41134124994278,1,-1,0.968942642211914,-1.29326581954956,2.2767219543457,2.28138613700867
8083333.33,-0.409035295248032,-0.252335011959076,1,-1,1.04563891887665,-1.26182401180267,2.27586674690247,2.28283286094666
8166666.67,-0.250868558883667,0.404953420162201,1,-1,1.15342831611633,-1.1648542881012,2.27513575553894,2.28437781333923
8250000.00,0.328596740961075,0.346821546554565,1,-1,1.21075224876404,-1.06445407867432,2.2749457359314,2.28636193275452
8333333.33,0.424191772937775,-0.229702442884445,1,-1,0.898723959922791,-1.33177828788757,2.27415084838867,2.28794455528259
8416666.67,-0.228939592838287,-0.42762503027916,1,-1,0.953422367572784,-1.34099245071411,2.27341103553772,2.2895176410675
8500000.00,-0.422987729310989,0.228110358119011,1,-1,1.05213236808777,-1.22499597072601,2.27267408370972,2.291095495224
8583333.33,0.217761114239693,0.399835675954819,1,-1,1.40222692489624,-0.890978932380676,2.27220797538757,2.29280519485474
8666666.67,0.482967972755432,0.0143887549638748,1,-1,1.15730047225952,-1.12478160858154,2.27182197570801,2.29465103149414
8750000.00,0.0170056372880936,-0.485217332839966,1,-1,0.883644461631775,-1.3917772769928,2.27103900909424,2.29621720314026
8833333.33,-0.481765508651733,-0.0162441581487656,1,-1,0.982697248458862,-1.30825448036194,2.27037215232849,2.29775071144104
8916666.67,-0.0170849710702896,0.466182351112366,1,-1,1.2310733795166,-1.113605260849,2.26980710029602,2.29959535598755
9000000.00,0.463425844907761,0.140731871128082,1,-1,1.0999950170517,-1.18614161014557,2.26952815055847,2.30150771141052
9083333.33,0.255150228738785,-0.410519242286682,1,-1,1.16356265544891,-1.12093579769135,2.26874995231628,2.30304169654846
9166666.67,-0.406900018453598,-0.257133185863495,1,-1,0.963263094425201,-1.36996865272522,2.26789093017578,2.30448222160339
9250000.00,-0.252176523208618,0.405387043952942,1,-1,1.03817021846771,-1.21802890300751,2.26716613769531,2.30604338645935
9333333.33,0.330256998538971,0.354641973972321,1,-1,1.04934775829315,-1.22984266281128,2.26696729660034,2.30828070640564
9416666.67,0.353647172451019,-0.328328847885132,1,-1,1.14767181873322,-1.18826794624329,2.26617932319641,2.31000256538391
9500000.00,-0.225305020809174,-0.429360032081604,1,-1,1.18409252166748,-1.16162919998169,2.26536870002747,2.31150078773499
9583333.33,-0.427274703979492,0.225668579339981,1,-1,0.925485730171204,-1.34053945541382,2.26467609405518,2.31314444541931
9666666.67,0.217516034841537,0.401973485946655,1,-1,1.30573868751526,-0.971409916877747,2.26438093185425,2.31510806083679
9750000.00,0.475768566131592,-0.107197523117065,1,-1,1.00131368637085,-1.29423236846924,2.26376438140869,2.31689643859863
9833333.33,-0.105997949838638,-0.475461781024933,1,-1,1.10234200954437,-1.24233114719391,2.26306700706482,2.31866645812988
9916666.67,-0.483112365007401,-0.0192666500806808,1,-1,1.18922889232635,-1.11989998817444,2.26228022575378,2.32027792930603
10000000.00,-0.021784782409668,0.4649478495121,1,-1,1.18668532371521,-1.22267961502075,2.2616822719574,2.32203125953674
10083333.33,0.463809132575989,0.143442735075951,1,-1,0.963084101676941,-1.29086601734161,2.26135206222534,2.32409191131592
10166666.67,0.146493300795555,-0.466449975967407,1,-1,1.00796401500702,-1.29737663269043,2.26062917709351,2.325838804245
10250000.00,-0.462992072105408,-0.144957214593887,1,-1,1.11757969856262,-1.21817755699158,2.25985836982727,2.32736611366272
10333333.33,-0.255630880594254,0.406615257263184,1,-1,1.20464265346527,-1.046710729599,2.25921368598938,2.3291027545929
10416666.67,0.328137278556824,0.356116443872452,1,-1,0.919373512268066,-1.3305743932724,2.25910234451294,2.33122038841248
10500000.00,0.357563525438309,-0.329037874937058,1,-1,0.969119429588318,-1.29784464836121,2.25851321220398,2.33285760879517
10583333.33,-0.329193711280823,-0.362485647201538,1,-1,1.00550770759583,-1.32186686992645,2.25766468048096,2.33454871177673
10666666.67,-0.356562227010727,0.324203252792358,1,-1,1.15618467330933,-1.19490432739258,2.25697112083435,2.33610701560974
10750000.00,0.214449852705002,0.406332671642303,1,-1,1.43660724163055,-0.771264910697937,2.25673937797546,2.33809232711792
10833333.33,0.47709733247757,-0.10343736410141,1,-1,0.89860475063324,-1.39096212387085,2.25622797012329,2.33998131752014
10916666.67,-0.106066957116127,-0.479198485612869,1,-1,0.909810543060303,-1.33656978607178,2.2555046081543,2.34177041053772
11000000.00,-0.472902059555054,0.104351505637169,1,-1,1.08129978179932,-1.21720838546753,2.25472664833069,2.34349918365479
11083333.33,0.0961444973945618,0.450756102800369,1,-1,1.41072380542755,-1.00537967681885,2.2541720867157,2.34544014930725
11166666.67,0.464821100234985,0.14559680223465,1,-1,1.13857209682465,-1.10625398159027,2.25378632545471,2.34756207466125
11250000.00,0.148957297205925,-0.465567886829376,1,-1,0.886875867843628,-1.37733578681946,2.25310754776001,2.34931087493896
11333333.33,-0.465283006429672,-0.149177297949791,1,-1,1.00499272346497,-1.29713213443756,2.25241661071777,2.35096430778503
11416666.67,-0.148687139153481,0.45267254114151,1,-1,1.1919310092926,-1.16667711734772,2.25194501876831,2.35286259651184
11500000.00,0.410801321268082,0.263991355895996,1,-1,1.14618587493896,-1.16559219360352,2.25185680389404,2.35505938529968
11583333.33,0.362751066684723,-0.328299075365067,1,-1,0.855938374996185,-1.39040076732635,2.25119876861572,2.35686683654785
11666666.67,-0.32691752910614,-0.36557725071907,1,-1,0.948466718196869,-1.3859543800354,2.25040292739868,2.35853624343872
11750000.00,-0.362352162599564,0.323965460062027,1,-1,1.0537074804306,-1.28359019756317,2.24982905387878,2.36043405532837
11833333.33,0.323917478322983,0.359108209609985,1,-1,1.42188012599945,-0.842871606349945,2.24958634376526,2.36259484291077
11916666.67,0.435139685869217,-0.22270904481411,1,-1,1.13291954994202,-1.17825841903687,2.24905753135681,2.3645486831665
12000000.00,-0.101442977786064,-0.481684684753418,1,-1,0.837458491325378,-1.42883884906769,2.2483491897583,2.36643838882446
12083333.33,-0.480868577957153,0.100248843431473,1,-1,0.928555369377136,-1.37228631973267,2.24764227867126,2.3682222366333
12166666.67,0.0965651571750641,0.453279495239258,1,-1,1.30395257472992,-1.04334604740143,2.24722957611084,2.37029099464417
12250000.00,0.48939573764801,0.0274584740400314,1,-1,1.06047475337982,-1.25688552856445,2.24678301811218,2.37239527702332
12333333.33,0.0288576185703278,-0.492324709892273,1,-1,1.10908102989197,-1.23399972915649,2.24610090255737,2.37422704696655
12416666.67,-0.468002527952194,-0.15375055372715,1,-1,0.831004559993744,-1.41406762599945,2.24552989006042,2.37602257728577
12500000.00,-0.153637692332268,0.455711394548416,1,-1,1.06508040428162,-1.30729365348816,2.24500799179077,2.37800741195679
12583333.33,0.41069570183754,0.26903635263443,1,-1,0.998847961425781,-1.2879900932312,2.2449209690094,2.38045191764832
12666666.67,0.271313428878784,-0.410124659538269,1,-1,1.07150530815125,-1.27390146255493,2.24418091773987,2.38230061531067
12750000.00,-0.412348687648773,-0.272437751293182,1,-1,1.11291790008545,-1.23736333847046,2.24345541000366,2.38415431976318
12833333.33,-0.366975724697113,0.323487550020218,1,-1,0.908406138420105,-1.40537357330322,2.24282264709473,2.38619709014893
12916666.67,0.324856132268906,0.368388652801514,1,-1,1.27658927440643,-1.06965172290802,2.24268960952759,2.38868546485901
13000000.00,0.440562307834625,-0.219327092170715,1,-1,1.00091218948364,-1.32261431217194,2.24202108383179,2.39065003395081
13083333.33,-0.219200029969215,-0.445152997970581,1,-1,1.05796802043915,-1.32156026363373,2.24133324623108,2.3926830291748
13166666.67,-0.441071152687073,0.219165712594986,1,-1,1.1263370513916,-1.19138514995575,2.24062728881836,2.39473438262939
13250000.00,0.0921052545309067,0.459118902683258,1,-1,1.19638121128082,-1.18738198280334,2.24032950401306,2.39691233634949
13333333.33,0.492636620998383,0.0328323841094971,1,-1,0.938272833824158,-1.39046013355255,2.23992228507996,2.3992006778717
13416666.67,0.0311385840177536,-0.495674133300781,1,-1,0.967540800571442,-1.33311951160431,2.23913407325745,2.40120959281921
13500000.00,-0.492505490779877,-0.0337621867656708,1,-1,1.09508240222931,-1.2920948266983,2.23842287063599,2.40312528610229
13583333.33,-0.0348576903343201,0.472336828708649,1,-1,1.34114170074463,-1.10164642333984,2.23787355422974,2.40526819229126
13666666.67,0.410991668701172,0.274094223976135,1,-1,0.855696260929108,-1.40669846534729,2.23758959770203,2.40777230262756
13750000.00,0.276021838188171,-0.412913084030151,1,-1,0.915317237377167,-1.37200534343719,2.23693609237671,2.40988969802856
13833333.33,-0.412257730960846,-0.27810537815094,1,-1,0.986916065216064,-1.36912822723389,2.2362015247345,2.41179299354553
13916666.67,-0.273539900779724,0.404561996459961,1,-1,1.11437952518463,-1.22392868995667,2.23559808731079,2.41396522521973
14000000.00,0.324382841587067,0.371318161487579,1,-1,1.17467153072357,-1.17350292205811,2.23548221588135,2.41651821136475
14083333.33,0.444321304559708,-0.218138545751572,1,-1,0.857908248901367,-1.39133095741272,2.23487782478333,2.41859841346741
14166666.67,-0.216891497373581,-0.450372993946075,1,-1,0.905866622924805,-1.44935727119446,2.23415923118591,2.42058706283569
14250000.00,-0.443878054618835,0.215852990746498,1,-1,1.02059853076935,-1.31715786457062,2.23353338241577,2.42268824577332
14333333.33,0.20533075928688,0.420329391956329,1,-1,1.38223898410797,-0.978300333023071,2.23321342468262,2.42513990402222
14416666.67,0.488887310028076,-0.0939784795045853,1,-1,1.12582111358643,-1.23908495903015,2.23283934593201,2.42750763893127
14500000.00,0.0373980700969696,-0.498945832252502,1,-1,0.815689086914063,-1.47963869571686,2.23200535774231,2.42966938018799
14583333.33,-0.495965600013733,-0.03830286860466,1,-1,0.939742505550385,-1.42232799530029,2.23128819465637,2.43171167373657
14666666.67,-0.0387313812971115,0.477058231830597,1,-1,1.22262895107269,-1.20895254611969,2.23081755638123,2.43413782119751
14750000.00,0.469790726900101,0.164827451109886,1,-1,1.0707973241806,-1.29221737384796,2.23067808151245,2.43684792518616
14833333.33,0.166001439094543,-0.470508575439453,1,-1,1.15346992015839,-1.23720324039459,2.22996139526367,2.4390754699707
14916666.67,-0.411419034004211,-0.284063011407852,1,-1,0.850157499313354,-1.48659241199493,2.2292594909668,2.44116902351379
15000000.00,-0.281483113765717,0.404570937156677,1,-1,1.01205778121948,-1.38901746273041,2.22868299484253,2.44350862503052
15083333.33,0.3256915807724,0.378684520721436,1,-1,0.976063311100006,-1.33069348335266,2.2286331653595,2.44633102416992
15166666.67,0.380768150091171,-0.324609071016312,1,-1,1.06139051914215,-1.30613136291504,2.22799968719482,2.44861388206482
15250000.00,-0.325688391923904,-0.382552534341812,1,-1,1.12273097038269,-1.26915967464447,2.22722792625427,2.45089840888977
15333333.33,-0.447838187217712,0.214740663766861,1,-1,0.873479604721069,-1.39630126953125,2.22653889656067,2.45306181907654
15416666.67,0.200300574302673,0.412981390953064,1,-1,1.4144743680954,-0.94121128320694,2.22597527503967,2.45516204833984
15500000.00,0.477920740842819,-0.0895464420318604,1,-1,1.15748691558838,-1.15515124797821,2.22440266609192,2.45625066757202
15583333.33,-0.088866800069809,-0.479752361774445,1,-1,1.20842456817627,-1.13927567005157,2.22262072563171,2.45709776878357
15666666.67,-0.477008849382401,0.0880368798971176,1,-1,1.30638039112091,-1.03286898136139,2.22090792655945,2.45788526535034
15750000.00,-0.0387288480997086,0.468995630741119,1,-1,1.2568244934082,-1.13859176635742,2.21950173377991,2.4590265750885
15833333.33,0.459437549114227,0.163297310471535,1,-1,1.1081041097641,-1.21592485904694,2.21826982498169,2.46016621589661
15916666.67,0.165478155016899,-0.46215808391571,1,-1,1.13070392608643,-1.2037433385849,2.21662712097168,2.46110510826111
16000000.00,-0.458749890327454,-0.165481388568878,1,-1,1.23095297813416,-1.12987720966339,2.2149646282196,2.46187400817871
16083333.33,-0.273758977651596,0.394614696502686,1,-1,1.36140775680542,-0.952636778354645,2.21336078643799,2.46275091171265
16166666.67,0.317574828863144,0.36977344751358,1,-1,1.02098250389099,-1.22880709171295,2.21214175224304,2.46410274505615
16250000.00,0.373379707336426,-0.314754873514175,1,-1,1.10152304172516,-1.24516749382019,2.21063709259033,2.46502590179443
16333333.33,-0.313233762979507,-0.375754415988922,1,-1,1.16865801811218,-1.22901272773743,2.20889282226563,2.46603345870972
16416666.67,-0.369533598423004,0.313938617706299,1,-1,1.21220469474792,-1.05804049968719,2.20736122131348,2.4670295715332
16500000.00,0.199349582195282,0.415466248989105,1,-1,1.51368117332458,-0.657882392406464,2.20608901977539,2.46831345558167
16583333.33,0.48132786154747,-0.0858814120292664,1,-1,1.01090359687805,-1.29509222507477,2.20464730262756,2.46948742866516
16666666.67,-0.0851003974676132,-0.483316481113434,1,-1,1.06617283821106,-1.28000688552856,2.20304703712463,2.47047019004822
16750000.00,-0.479582130908966,0.0866173505783081,1,-1,1.14375400543213,-1.15951609611511,2.20140886306763,2.47141432762146
16833333.33,0.0799677819013596,0.455654472112656,1,-1,1.472376704216,-0.903265714645386,2.19999742507935,2.47245931625366
16916666.67,0.457413554191589,0.168433085083961,1,-1,1.29782676696777,-1.05829775333405,2.19859743118286,2.47388553619385
17000000.00,0.168577328324318,-0.460300028324127,1,-1,0.99806410074234,-1.31916344165802,2.19691181182861,2.47489309310913
17083333.33,-0.456874221563339,-0.170281171798706,1,-1,1.12055540084839,-1.27904999256134,2.19533443450928,2.47581768035889
17166666.67,-0.164168268442154,0.4461390376091,1,-1,1.28174436092377,-1.06676268577576,2.19381833076477,2.47690081596375
17250000.00,0.398431181907654,0.279750347137451,1,-1,1.23428022861481,-1.07071256637573,2.1926167011261,2.47839641571045
17333333.33,0.376366972923279,-0.312670290470123,1,-1,1.26646113395691,-1.07402813434601,2.19105124473572,2.47950339317322
17416666.67,-0.313103914260864,-0.37502333521843,1,-1,1.00890350341797,-1.28518056869507,2.1894953250885,2.48056387901306
17500000.00,-0.3712417781353,0.308960497379303,1,-1,1.13584887981415,-1.19226145744324,2.18799710273743,2.48143768310547
17583333.33,0.312034606933594,0.376378625631332,1,-1,1.42799925804138,-0.833332240581512,2.18680739402771,2.48289227485657
17666666.67,0.445674151182175,-0.202947080135345,1,-1,1.21331882476807,-1.13899993896484,2.18532562255859,2.48415040969849
17750000.00,-0.0812539607286453,-0.480832040309906,1,-1,1.27956116199493,-1.050213098526,2.18375134468079,2.485196352005
17833333.33,-0.479529976844788,0.0806490033864975,1,-1,1.04438400268555,-1.29186940193176,2.18211317062378,2.48615384101868
17916666.67,0.0767128765583038,0.459405839443207,1,-1,1.36363577842712,-1.03045165538788,2.18086194992065,2.48744106292725
18000000.00,0.486606508493423,0.0457324385643005,1,-1,1.14749157428741,-1.15394878387451,2.17955327033997,2.4889612197876
18083333.33,0.0485593378543854,-0.487963378429413,1,-1,1.19833588600159,-1.15216207504272,2.17794990539551,2.48998427391052
18166666.67,-0.455483645200729,-0.173633515834808,1,-1,1.31353712081909,-1.0747606754303,2.17640566825867,2.49089074134827
18250000.00,-0.168313398957253,0.449197471141815,1,-1,1.11690199375153,-1.20677661895752,2.17491912841797,2.49202919006348
18333333.33,0.397858202457428,0.284110993146896,1,-1,1.08968341350555,-1.23119235038757,2.17388105392456,2.49361419677734
18416666.67,0.284425735473633,-0.397681146860123,1,-1,1.13422155380249,-1.19261908531189,2.17214584350586,2.49469256401062
18500000.00,-0.396431654691696,-0.287409633398056,1,-1,1.21499156951904,-1.16896498203278,2.17044234275818,2.49580764770508
18583333.33,-0.37534174323082,0.307362526655197,1,-1,1.2995388507843,-1.01381397247314,2.16889882087708,2.49675273895264
18666666.67,0.308918654918671,0.376333087682724,1,-1,1.32188200950623,-0.960028529167175,2.16789722442627,2.49822854995728
18750000.00,0.445203274488449,-0.201539754867554,1,-1,1.0724184513092,-1.22068655490875,2.16643834114075,2.49927234649658
18833333.33,-0.200764313340187,-0.447039216756821,1,-1,1.1184868812561,-1.20719039440155,2.16492652893066,2.50021481513977
