Time (microseconds),Ia,Ib,Ic,VAL_RPM,REV_COUNT,Ic_Unfilt,Ib_Unfilt,UN_FILT_VALS
31733.33,-0.323542058467865,-0.480855315923691,0.804397344589233,-15.5029296875,61462,0.560005187988281,-0.0600051879882813,-0.660003662109375
32666.67,-0.490742594003677,-0.238907143473625,0.729649722576141,-15.5029296875,61462,-2.07998657226563,0.17999267578125,-0.700004577636719
33600.00,-0.632819294929504,0.0786636099219322,0.554155707359314,-15.5029296875,61462,0.120002746582031,0.379997253417969,-0.82000732421875
34533.33,-0.68844074010849,0.32386189699173,0.36457884311676,-15.5029296875,61462,-0.1199951171875,0.539993286132813,-0.700004577636719
35466.67,-0.661403715610504,0.485158145427704,0.1762455701828,-15.5029296875,61462,-0.0399932861328125,0.659996032714844,-0.580001831054688
36400.00,-0.608765363693237,0.583657741546631,0.0251076221466064,-15.5029296875,61462,-0.239990234375,1.01999664306641,-0.540000915527344
37333.33,-0.522833824157715,0.624688446521759,-0.101854622364044,-15.5029296875,61462,-1.35999298095703,0.739997863769531,-0.260002136230469
38266.67,-0.37530392408371,0.64398717880249,-0.268683254718781,-15.5029296875,61462,-0.679985046386719,0.659996032714844,-0.0200042724609375
39200.00,-0.178087532520294,0.642298936843872,-0.464211404323578,-15.5029296875,61462,-0.759986877441406,0.379997253417969,0.459999084472656
40133.33,0.00962232053279877,0.585909605026245,-0.595531940460205,-15.5029296875,61462,-0.759994506835938,0.339996337890625,0.979995727539063
41066.67,0.213961780071259,0.47960352897644,-0.693565309047699,-15.5029296875,61462,-0.479995727539063,0.05999755859375,0.459999084472656
42000.00,0.421252697706223,0.296417385339737,-0.717670083045959,-15.5029296875,61462,-0.319992065429688,-0.140007019042969,0.779998779296875
42933.33,0.591856002807617,0.0565670654177666,-0.648423075675964,-15.5029296875,61462,-0.519996643066406,-0.340003967285156,0.779998779296875
43866.67,0.706030607223511,-0.21540841460228,-0.490622192621231,-15.5029296875,61462,7.62939453125E-06,-0.500007629394531,0.899993896484375
44800.00,0.766198873519897,-0.43990284204483,-0.326296031475067,-15.5029296875,61462,0.120010375976563,-0.660003662109375,0.659996032714844
45733.33,0.725869655609131,-0.614156544208527,-0.111713111400604,-15.5029296875,61462,0.040008544921875,-0.700004577636719,0.779998779296875
46666.67,0.645254373550415,-0.729071736335754,0.0838173627853394,-15.5029296875,61462,0.520004272460938,-0.780006408691406,0.379997253417969
47600.00,0.532482087612152,-0.777160882949829,0.244678795337677,-15.5029296875,61462,0.680007934570313,-0.740005493164063,0.419998168945313
48533.33,0.351885259151459,-0.733455419540405,0.381570160388947,-15.5029296875,61462,0.720008850097656,-0.620002746582031,-0.100006103515625
49466.67,0.149099007248878,-0.674776434898376,0.525677442550659,-15.5029296875,61462,0.720008850097656,-0.460006713867188,-0.180007934570313
50400.00,-0.0439742803573608,-0.59673273563385,0.640707015991211,-15.5029296875,61462,0.640007019042969,-0.340003967285156,-0.420005798339844
51333.33,-0.262498676776886,-0.464285314083099,0.726783990859985,-15.5029296875,61462,0.720008850097656,-0.100006103515625,-0.540000915527344
52266.67,-0.46566978096962,-0.328083276748657,0.793753027915955,-15.5029296875,61462,0.640007019042969,0.0199966430664063,-0.660003662109375
53200.00,-0.609471917152405,-0.14238229393959,0.751854181289673,-15.5029296875,61462,0.440010070800781,0.379997253417969,-0.740005493164063
54133.33,-0.63902485370636,0.146024376153946,0.493000477552414,-15.5029296875,61462,0.120002746582031,0.459999084472656,-0.660003662109375
55066.67,-0.669632375240326,0.389705121517181,0.279927253723145,-15.5029296875,61462,0.040008544921875,0.6199951171875,-0.660003662109375
56000.00,-0.700389921665192,0.553126752376556,0.147263169288635,-15.5029296875,61462,-0.199989318847656,0.6199951171875,-0.500007629394531
56933.33,-0.636660993099213,0.635331451892853,0.00132954120635986,-15.5029296875,61462,-0.239990234375,0.779998779296875,-0.300003051757813
57866.67,-0.497852176427841,0.711030423641205,-0.213178247213364,-15.5029296875,61462,-0.559989929199219,0.459999084472656,0.05999755859375
58800.00,-0.318210780620575,0.749855101108551,-0.431644320487976,-15.5029296875,61462,-0.719985961914063,0.499992370605469,-0.0200042724609375
59733.33,-0.0974156111478806,0.727143108844757,-0.629727482795715,-15.5029296875,61462,-0.759994506835938,0.419998168945313,0.299995422363281
60666.67,0.145515948534012,0.594060480594635,-0.739576458930969,-15.5029296875,61462,-0.839988708496094,0.219993591308594,0.499992370605469
61600.00,0.364311635494232,0.376745700836182,-0.741057336330414,-15.5029296875,61462,-0.67999267578125,0.139991760253906,0.739997863769531
62533.33,0.532013714313507,0.109913967549801,-0.641927659511566,-15.5029296875,61462,-0.799995422363281,-0.300003051757813,1.37999725341797
63466.67,0.65513664484024,-0.182975217700005,-0.472161412239075,-15.5029296875,61462,-0.199996948242188,-0.500007629394531,0.739997863769531
64400.00,0.768286526203156,-0.353032976388931,-0.415253549814224,-15.5029296875,61462,-0.199989318847656,-0.500007629394531,0.779998779296875
65333.33,0.809402883052826,-0.484471648931503,-0.324931234121323,-15.5029296875,61462,0.160011291503906,-0.860008239746094,0.539993286132813
66266.67,0.725831627845764,-0.629071056842804,-0.0967605710029602,-15.5029296875,61462,0.400009155273438,-1.14000701904297,0.6199951171875
67200.00,0.579795658588409,-0.742412328720093,0.162616670131683,-15.5029296875,61462,0.280006408691406,-0.500007629394531,0.379997253417969
68133.33,0.404221147298813,-0.810683310031891,0.406462162733078,-15.5029296875,61462,0.640007019042969,-0.700004577636719,0.05999755859375
69066.67,0.226228624582291,-0.807285964488983,0.58105731010437,-15.5029296875,61462,0.720008850097656,-0.620002746582031,-0.100006103515625
70000.00,0.0438786558806896,-0.687505662441254,0.643626987934113,-15.5029296875,61462,0.880012512207031,-0.580001831054688,-0.260002136230469
70933.33,-0.149863019585609,-0.514887094497681,0.664750099182129,-15.5029296875,61462,0.760009765625,-0.500007629394531,-0.580001831054688
71866.67,-0.389723211526871,-0.352730125188828,0.742453336715698,-15.5029296875,61462,0.840011596679688,-0.140007019042969,-0.100006103515625
72800.00,-0.575934290885925,-0.189893633127213,0.765827894210815,-15.5029296875,61462,0.440010070800781,0.17999267578125,-0.580001831054688
73733.33,-0.686092793941498,-0.0102006299421191,0.696293413639069,-15.5029296875,61462,0.840011596679688,0.419998168945313,-0.740005493164063
74666.67,-0.753657579421997,0.180072620511055,0.573584973812103,-15.5029296875,61462,-0.199989318847656,0.6199951171875,-0.620002746582031
75600.00,-0.755270421504974,0.406407445669174,0.3488629758358,-15.5029296875,61462,-0.1199951171875,0.659996032714844,-0.540000915527344
76533.33,-0.683137834072113,0.613737881183624,0.0693999528884888,-15.5029296875,61462,-0.359992980957031,2.41999816894531,-0.420005798339844
77466.67,-0.532587110996246,0.77423632144928,-0.241649210453033,-15.5029296875,61462,-0.519989013671875,0.699996948242188,-0.220001220703125
78400.00,-0.35372194647789,0.791744470596313,-0.438022524118423,-15.5029296875,61462,1.84001159667969,0.299995422363281,0.05999755859375
79333.33,-0.178122624754906,0.635737895965576,-0.457615256309509,-15.5029296875,61462,-0.67999267578125,0.339996337890625,0.17999267578125
80266.67,0.0228090882301331,0.491330623626709,-0.514139711856842,-15.5029296875,61462,-0.719993591308594,0.299995422363281,0.219993591308594
81200.00,0.221628904342651,0.403790324926376,-0.62541925907135,-15.5029296875,61462,-0.399993896484375,0.05999755859375,0.499992370605469
82133.33,0.4158855676651,0.229274019598961,-0.645159602165222,-15.5029296875,61462,-0.839988708496094,-0.140007019042969,0.699996948242188
83066.67,0.601632416248322,-0.0401845723390579,-0.561447858810425,-15.5029296875,61462,-0.559989929199219,-0.300003051757813,0.779998779296875
84000.00,0.727928102016449,-0.298800140619278,-0.429127961397171,-15.5029296875,61462,0.520004272460938,-0.460006713867188,0.739997863769531
84933.33,0.742213010787964,-0.498424530029297,-0.243788480758667,-15.5029296875,61462,0.20001220703125,-0.740005493164063,0.699996948242188
85866.67,0.681681513786316,-0.6441690325737,-0.037512481212616,-15.5029296875,61462,-0.079986572265625,-0.860008239746094,0.779998779296875
86800.00,0.588021337985992,-0.705662369728088,0.117641031742096,-15.5029296875,61462,0.360008239746094,-0.740005493164063,0.499992370605469
87733.33,0.446826189756393,-0.72617781162262,0.279351621866226,-15.5029296875,61462,0.640007019042969,-0.900001525878906,0.0999984741210938
88666.67,0.272451668977737,-0.73100882768631,0.458557158708572,-15.5029296875,61462,0.32000732421875,-0.580001831054688,0.0199966430664063
89600.00,0.0873593762516975,-0.704595863819122,0.617236495018005,-15.5029296875,61462,0.0800094604492188,-0.3800048828125,-0.220001220703125
90533.33,-0.0786555781960487,-0.605873346328735,0.684528946876526,-15.5029296875,61462,0.960006713867188,-0.0200042724609375,0.0199966430664063
91466.67,-0.280334502458572,-0.457576781511307,0.737911283969879,-15.5029296875,61462,1.00000762939453,-0.100006103515625,-0.580001831054688
92400.00,-0.496324956417084,-0.260578900575638,0.756903886795044,-15.5029296875,61462,0.400009155273438,0.0999984741210938,-0.660003662109375
93333.33,-0.644041001796722,-0.0535460747778416,0.697587072849274,-15.5029296875,61462,0.32000732421875,0.499992370605469,-0.700004577636719
94266.67,-0.699131786823273,0.135344386100769,0.563787400722504,-15.5029296875,61462,0.440010070800781,0.499992370605469,-0.700004577636719
95200.00,-0.7163125872612,0.325819909572601,0.390492677688599,-15.5029296875,61462,7.62939453125E-06,0.6199951171875,-0.82000732421875
96133.33,-0.697851300239563,0.507640600204468,0.190210700035095,-15.5029296875,61462,-0.199989318847656,0.699996948242188,-0.420005798339844
97066.67,-0.635086953639984,0.629462659358978,0.00562429428100586,-15.5029296875,61462,-0.199996948242188,0.659996032714844,-0.300003051757813
98000.00,-0.495200753211975,0.685024619102478,-0.189823865890503,-15.5029296875,61462,-3.239990234375,-0.100006103515625,-0.100006103515625
98933.33,-0.227621823549271,0.686447620391846,-0.458825796842575,-15.5029296875,61462,-0.519989013671875,0.6199951171875,0.05999755859375
99866.67,0.0460605807602406,0.633513748645782,-0.679574310779572,-15.5029296875,61462,-0.519989013671875,0.6199951171875,0.379997253417969
100800.00,0.257442235946655,0.523992478847504,-0.781434714794159,-15.5029296875,61462,-0.639991760253906,0.17999267578125,0.499992370605469
101733.33,0.443516194820404,0.343792647123337,-0.787308812141418,-15.5029296875,61462,-0.479988098144531,-0.0200042724609375,0.579994201660156
102666.67,0.613096654415131,0.125912457704544,-0.739009141921997,-15.5029296875,61462,-0.279991149902344,-0.420005798339844,0.699996948242188
103600.00,0.750766038894653,-0.085926741361618,-0.664839267730713,-15.5029296875,61462,-0.239990234375,-0.500007629394531,0.539993286132813
104533.33,0.827282845973969,-0.319833368062973,-0.507449507713318,-15.5029296875,61462,-0.1199951171875,-0.660003662109375,0.699996948242188
105466.67,0.855664253234863,-0.528703808784485,-0.326960444450378,-15.5029296875,61462,0.20001220703125,-0.82000732421875,0.259994506835938
106400.00,0.7842977643013,-0.682093501091003,-0.102204263210297,-15.5029296875,61462,0.440010070800781,-0.660003662109375,0.219993591308594
107333.33,0.615203559398651,-0.772489964962006,0.157286405563354,-15.5029296875,61462,0.360008239746094,-0.740005493164063,0.299995422363281
108266.67,0.41205769777298,-0.793708145618439,0.381650447845459,-15.5029296875,61462,0.680007934570313,-0.620002746582031,0.339996337890625
109200.00,0.217128992080688,-0.758368372917175,0.541239380836487,-15.5029296875,61462,0.800010681152344,-0.620002746582031,-0.140007019042969
110133.33,0.0539315119385719,-0.655769050121307,0.601837515830994,-15.5029296875,61462,0.760009765625,-0.0200042724609375,-0.340003967285156
111066.67,-0.131225019693375,-0.519342005252838,0.650567054748535,-15.5029296875,61462,0.840011596679688,-0.260002136230469,-0.500007629394531
112000.00,-0.357520580291748,-0.374493360519409,0.732013940811157,-15.5029296875,61462,0.800010681152344,-0.0600051879882813,-0.540000915527344
112933.33,-0.555204629898071,-0.222928613424301,0.778133273124695,-15.5029296875,61462,0.360008239746094,0.0999984741210938,-0.740005493164063
113866.67,-0.668875932693481,0.0166829954832792,0.652192950248718,-15.5029296875,61462,0.560012817382813,0.379997253417969,-0.82000732421875
114800.00,-0.698435366153717,0.292940437793732,0.405494928359985,-15.5029296875,61462,7.62939453125E-06,0.579994201660156,-0.580001831054688
115733.33,-0.673151671886444,0.485329180955887,0.187822490930557,-15.5029296875,61462,-0.1199951171875,0.659996032714844,-0.780006408691406
116666.67,-0.624720871448517,0.612362027168274,0.0123588442802429,-15.5029296875,61462,-0.0799942016601563,0.739997863769531,-0.82000732421875
117600.00,-0.584836006164551,0.679469525814056,-0.0946335196495056,-15.5029296875,61462,-0.479995727539063,0.659996032714844,-0.220001220703125
118533.33,-0.448682516813278,0.684523403644562,-0.235840886831284,-15.5029296875,61462,-0.759986877441406,0.6199951171875,0.0199966430664063
119466.67,-0.261231005191803,0.642877578735352,-0.381646573543549,-15.5029296875,61462,-0.639991760253906,0.459999084472656,0.299995422363281
120400.00,-0.0134766446426511,0.548044383525848,-0.534567713737488,-15.5029296875,61462,-0.279991149902344,0.419998168945313,0.659996032714844
121333.33,0.250508308410645,0.396790325641632,-0.647298634052277,-15.5029296875,61462,7.62939453125E-06,0.299995422363281,0.579994201660156
122266.67,0.459270238876343,0.201402112841606,-0.66067236661911,-15.5029296875,61462,-0.279991149902344,0.0199966430664063,0.739997863769531
123200.00,0.611708641052246,-0.0213352404534817,-0.590373396873474,-15.5029296875,61462,-0.399993896484375,-0.3800048828125,0.779998779296875
124133.33,0.747689068317413,-0.243487313389778,-0.504201769828796,-15.5029296875,61462,0.0800094604492188,-0.540000915527344,0.739997863769531
125066.67,0.780340433120728,-0.457977920770645,-0.322362512350082,-15.5029296875,61462,-0.0399932861328125,-0.620002746582031,0.739997863769531
126000.00,0.719358801841736,-0.625196397304535,-0.0941624045372009,-15.5029296875,61462,0.20001220703125,-0.660003662109375,0.579994201660156
126933.33,0.615584909915924,-0.725697100162506,0.110112190246582,-15.5029296875,61462,0.32000732421875,-0.82000732421875,0.339996337890625
127866.67,0.495503842830658,-0.767568588256836,0.272064745426178,-15.5029296875,61462,0.680015563964844,1.65999603271484,0.0999984741210938
128800.00,0.331973701715469,-0.761062800884247,0.429089099168777,-15.5029296875,61462,0.560005187988281,-0.700004577636719,-0.0200042724609375
129733.33,0.14455059170723,-0.72214537858963,0.577594757080078,-15.5029296875,61462,0.760009765625,-0.580001831054688,-0.340003967285156
130666.67,-0.0499535799026489,-0.62317419052124,0.673127770423889,-15.5029296875,61462,0.280006408691406,-0.300003051757813,-0.460006713867188
131600.00,-0.235203072428703,-0.455269396305084,0.690472483634949,-15.5029296875,61462,0.800010681152344,-0.100006103515625,-0.620002746582031
132533.33,-0.427935838699341,-0.280171692371368,0.708107531070709,-15.5029296875,61462,0.600006103515625,0.05999755859375,-0.460006713867188
133466.67,-0.598422825336456,-0.0318065732717514,0.630229413509369,-15.5029296875,61462,0.440010070800781,0.579994201660156,-0.900001525878906
134400.00,-0.685452818870544,0.219277158379555,0.466175675392151,-15.5029296875,61462,-0.1199951171875,0.459999084472656,-0.580001831054688
135333.33,-0.683521151542664,0.41979056596756,0.263730585575104,-15.5029296875,61462,-0.159988403320313,0.939994812011719,-0.780006408691406
136266.67,-0.648342788219452,0.583287060260773,0.0650557279586792,-15.5029296875,61462,-0.239990234375,0.6199951171875,-0.460006713867188
137200.00,-0.613679051399231,0.727569758892059,-0.113890707492828,-15.5029296875,61462,-0.359992980957031,0.539993286132813,-0.340003967285156
138133.33,-0.475237518548965,0.798928558826447,-0.323691040277481,-15.5029296875,61462,-0.519989013671875,0.579994201660156,-0.220001220703125
139066.67,-0.215596914291382,0.803150117397308,-0.587553203105927,-15.5029296875,61462,-0.639991760253906,0.579994201660156,0.139991760253906
140000.00,0.0143679613247514,0.698329150676727,-0.712697088718414,-15.5029296875,61462,-0.719993591308594,0.339996337890625,0.339996337890625
140933.33,0.223923683166504,0.518034696578979,-0.741958379745483,-15.5029296875,61462,-0.559989929199219,0.0199966430664063,0.539993286132813
141866.67,0.453806191682816,0.286668121814728,-0.740474343299866,-15.5029296875,61462,-0.519989013671875,-0.3800048828125,0.659996032714844
142800.00,0.630659222602844,0.0748743116855621,-0.705533504486084,-15.5029296875,61462,-0.319992065429688,-0.340003967285156,0.699996948242188
143733.33,0.72767162322998,-0.148972362279892,-0.578699231147766,-15.5029296875,61462,-0.319992065429688,-0.3800048828125,0.779998779296875
144666.67,0.755106568336487,-0.345164656639099,-0.409941911697388,-15.5029296875,61462,0.040008544921875,-0.660003662109375,0.6199951171875
145600.00,0.740219056606293,-0.516942381858826,-0.223276674747467,-15.5029296875,61462,-0.439994812011719,-0.860008239746094,0.6199951171875
146533.33,0.691175162792206,-0.664938807487488,-0.026236355304718,-15.5029296875,61462,0.480010986328125,-0.700004577636719,0.739997863769531
147466.67,0.585888504981995,-0.774478614330292,0.188590109348297,-15.5029296875,61462,0.640007019042969,-0.740005493164063,0.339996337890625
148400.00,0.437289983034134,-0.815151214599609,0.377861231565475,-15.5029296875,61462,0.440010070800781,-0.700004577636719,0.379997253417969
149333.33,0.246943756937981,-0.773725271224976,0.526781499385834,-15.5029296875,61462,0.680007934570313,-0.580001831054688,-0.140007019042969
150266.67,0.0225924830883741,-0.682714402675629,0.660121917724609,-15.5029296875,61462,0.680007934570313,-0.3800048828125,-0.260002136230469
151200.00,-0.207316562533379,-0.556564033031464,0.763880610466003,-15.5029296875,61462,-0.479995727539063,0.859992980957031,-0.500007629394531
152133.33,-0.448467046022415,-0.365759581327438,0.814226627349854,-15.5029296875,61462,0.640007019042969,0.299995422363281,-0.620002746582031
153066.67,-0.630860507488251,-0.148919835686684,0.779780328273773,-15.5029296875,61462,0.480010986328125,0.219993591308594,-0.740005493164063
154000.00,-0.723934710025787,0.0679263323545456,0.656008362770081,-15.5029296875,61462,-0.1199951171875,0.459999084472656,-0.740005493164063
154933.33,-0.712141871452332,0.284779012203217,0.427362859249115,-15.5029296875,61462,-0.199989318847656,0.6199951171875,-0.620002746582031
155866.67,-0.624112367630005,0.475240379571915,0.14887198805809,-15.5029296875,61462,-0.1199951171875,0.499992370605469,-0.700004577636719
156800.00,-0.565675020217896,0.604017198085785,-0.0383421778678894,-15.5029296875,61462,-0.279991149902344,0.659996032714844,-0.300003051757813
157733.33,-0.47764527797699,0.670426607131958,-0.192781329154968,-15.5029296875,61462,-0.559989929199219,0.699996948242188,-0.140007019042969
158666.67,-0.323273718357086,0.695313155651093,-0.372039437294006,-15.5029296875,61462,-0.719985961914063,0.539993286132813,0.0199966430664063
159600.00,-0.12850858271122,0.635419845581055,-0.506911277770996,-15.5029296875,61462,-0.799995422363281,0.379997253417969,0.17999267578125
160533.33,0.0957261770963669,0.544475317001343,-0.640201508998871,-15.5029296875,61462,-0.759994506835938,0.299995422363281,0.259994506835938
161466.67,0.308958977460861,0.431296765804291,-0.74025571346283,-15.5029296875,61462,-0.67999267578125,0.0199966430664063,0.6199951171875
162400.00,0.510427117347717,0.234583497047424,-0.745010614395142,-15.5029296875,61462,-0.639984130859375,-0.260002136230469,0.499992370605469
163333.33,0.669589400291443,-0.0127115407958627,-0.656877875328064,-15.5029296875,61462,-0.399986267089844,-0.340003967285156,0.779998779296875
164266.67,0.755903005599976,-0.257164120674133,-0.498738884925842,-15.5029296875,61462,-0.199996948242188,-0.580001831054688,0.699996948242188
165200.00,0.767767131328583,-0.473357170820236,-0.294409960508347,-15.5029296875,61462,-0.159996032714844,-0.500007629394531,0.699996948242188
166133.33,0.728961169719696,-0.631912171840668,-0.0970489978790283,-15.5029296875,61462,0.240013122558594,-0.780006408691406,0.459999084472656
167066.67,0.651800513267517,-0.733978807926178,0.0821782946586609,-15.5029296875,61462,0.400009155273438,-0.780006408691406,0.139991760253906
168000.00,0.525863230228424,-0.778162777423859,0.252299547195435,-15.5029296875,61462,0.440010070800781,-0.660003662109375,0.219993591308594
168933.33,0.35955747961998,-0.763987302780151,0.404429823160172,-15.5029296875,61462,0.32000732421875,-0.620002746582031,-0.0600051879882813
169866.67,0.206863060593605,-0.697521567344666,0.490658521652222,-15.5029296875,61462,0.640007019042969,-0.500007629394531,-0.260002136230469
170800.00,0.00883848592638969,-0.590658783912659,0.58182030916214,-15.5029296875,61462,0.760009765625,-0.180007934570313,-0.3800048828125
171733.33,-0.239831373095512,-0.447123676538467,0.686955034732819,-15.5029296875,61462,0.720008850097656,-0.100006103515625,-0.580001831054688
172666.67,-0.448877096176147,-0.267076104879379,0.715953230857849,-15.5029296875,61462,0.760009765625,0.05999755859375,-0.740005493164063
173600.00,-0.601724207401276,-0.0468569584190845,0.648581147193909,-15.5029296875,61462,-0.279991149902344,0.219993591308594,-0.700004577636719
174533.33,-0.692983269691467,0.19371223449707,0.499271035194397,-15.5029296875,61462,0.360008239746094,0.539993286132813,-0.660003662109375
175466.67,-0.698892056941986,0.406627774238586,0.2922642827034,-15.5029296875,61462,7.62939453125E-06,0.659996032714844,-0.620002746582031
176400.00,-0.650547087192535,0.567034900188446,0.0835121870040894,-15.5029296875,61462,-0.279991149902344,0.6199951171875,-0.500007629394531
177333.33,-0.571707308292389,0.670705199241638,-0.0989978909492493,-15.5029296875,61462,-0.479995727539063,0.699996948242188,-0.220001220703125
178266.67,-0.434902280569077,0.718285262584686,-0.28338298201561,-15.5029296875,61462,-0.559989929199219,0.6199951171875,-0.0600051879882813
179200.00,-0.246157586574554,0.699534058570862,-0.453376471996307,-15.5029296875,61462,-0.919990539550781,0.539993286132813,0.139991760253906
180133.33,-0.0267548952251673,0.607987880706787,-0.581232964992523,-15.5029296875,61462,-0.759994506835938,0.379997253417969,0.379997253417969
181066.67,0.203484773635864,0.455429166555405,-0.658913969993591,-15.5029296875,61462,-0.3599853515625,0.05999755859375,0.459999084472656
182000.00,0.402086615562439,0.328096389770508,-0.730183005332947,-15.5029296875,61462,-0.559989929199219,-0.100006103515625,0.659996032714844
182933.33,0.565684735774994,0.165198802947998,-0.730883538722992,-15.5029296875,61462,-0.639991760253906,-0.260002136230469,0.859992980957031
183866.67,0.72147524356842,-0.0642703995108604,-0.657204866409302,-15.5029296875,61462,-0.399993896484375,-0.580001831054688,0.739997863769531
184800.00,0.79867148399353,-0.303314656019211,-0.495356827974319,-15.5029296875,61462,0.160011291503906,-0.780006408691406,0.819992065429688
185733.33,0.761278390884399,-0.510364830493927,-0.250913560390472,-15.5029296875,61462,0.160011291503906,-0.660003662109375,0.699996948242188
186666.67,0.67040741443634,-0.688843011856079,0.0184355974197388,-15.5029296875,61462,0.320014953613281,-0.82000732421875,0.579994201660156
187600.00,0.567868292331696,-0.783360600471497,0.215492308139801,-15.5029296875,61462,0.560012817382813,-0.780006408691406,0.17999267578125
188533.33,0.436313539743423,-0.788982093334198,0.352668553590775,-15.5029296875,61462,0.640007019042969,-0.700004577636719,0.0999984741210938
189466.67,0.26674211025238,-0.742472231388092,0.475730121135712,-15.5029296875,61462,0.560012817382813,-0.500007629394531,-0.100006103515625
190400.00,0.0945339947938919,-0.663747668266296,0.569213688373566,-15.5029296875,61462,0.560005187988281,-0.420005798339844,-0.260002136230469
