Time (microseconds),Ia,Ib,Ic,Controller.Ial,Controller.Ibet,Controller.Id,Controller.Iq
0.00,-0.0563869513571262,0.00254116114228964,0.053845789283514,-0.0556505285203457,-0.0285158753395081,0.0106098297983408,0.0616232194006443
933.33,-0.0593107119202614,0.00371530861593783,0.055595401674509,-0.0601883083581924,-0.0318844020366669,0.0143215451389551,0.0665891468524933
1866.67,-0.0435468107461929,0.0110739823430777,0.0324728265404701,-0.0445100665092468,-0.013457840308547,0.0209853518754244,0.0414951890707016
2800.00,-0.0392046943306923,0.0196553207933903,0.019549373537302,-0.0385581776499748,-0.00134594494011253,0.0271858554333448,0.0273755136877298
3733.33,-0.0512763150036335,0.0209704209119082,0.0303058940917253,-0.0502465181052685,-0.00402550306171179,0.0361490845680237,0.035129439085722
4666.67,-0.0661167800426483,-0.00362806115299463,0.0697448402643204,-0.0645224899053574,-0.0363547578454018,0.0303009171038866,0.0675763487815857
5600.00,-0.0787836611270905,-0.0147208934649825,0.0935045555233955,-0.0780455619096756,-0.0625143200159073,0.0316547900438309,0.0948515683412552
6533.33,-0.0853823125362396,0.00452095782384276,0.0808613523840904,-0.0849927887320518,-0.0478837713599205,0.0501023679971695,0.0837025865912437
7466.67,-0.085060216486454,0.0336375869810581,0.0514226295053959,-0.0851996392011642,-0.0127209387719631,0.070914663374424,0.0489059686660767
8400.00,-0.0510570332407951,0.0463369376957417,0.00472009554505348,-0.0568072870373726,0.0194971114397049,0.0599121600389481,0.00419679097831249
9333.33,-0.0495808199048042,0.0510071069002151,-0.00142628699541092,-0.045106865465641,0.0333097465336323,0.053594633936882,-0.016482274979353
10266.67,-0.121808305382729,0.0384624861180782,0.08334581553936,-0.113701373338699,-0.0181592516601086,0.104120187461376,0.0491596572101116
11200.00,-0.131712645292282,0.0371016748249531,0.0946109741926193,-0.13350884616375,-0.0354913547635078,0.122550703585148,0.0637602135539055
12133.33,-0.0843661203980446,0.0451678112149239,0.0391983091831207,-0.0945191085338593,-0.00231388723477721,0.0928547978401184,0.0178008638322353
13066.67,0.0210830252617598,0.0443880520761013,-0.0654710754752159,0.0150028569623828,0.060648649930954,-0.008743055164814,-0.0618609376251698
14000.00,0.0500016920268536,0.0280065070837736,-0.078008197247982,0.0522492974996567,0.0654936134815216,-0.0491056889295578,-0.0678814500570297
14933.33,-0.00376407033763826,0.0185503587126732,-0.0147862881422043,0.00102924811653793,0.0221710111945868,-0.00137736299075186,-0.0221517719328403
15866.67,-0.0472003817558289,-0.00408915616571903,0.0512895360589027,-0.0445904433727264,-0.0214132554829121,0.0459908321499825,0.0182102024555206
16800.00,-0.0457633398473263,-0.0442361123859882,0.0899994522333145,-0.0463209450244904,-0.0764551013708115,0.0560860931873322,0.0696077272295952
17733.33,-0.0450154431164265,-0.0487433075904846,0.0937587469816208,-0.0439210459589958,-0.0818389654159546,0.0584772266447544,0.0721580758690834
18666.67,-0.0708873197436333,-0.0306586809456348,0.101546004414558,-0.068483904004097,-0.0779751837253571,0.0857224389910698,0.0584930256009102
19600.00,-0.0937577113509178,0.00667121354490519,0.0870864987373352,-0.0931238234043121,-0.0512122586369514,0.104231454432011,0.0207480061799288
20533.33,-0.0749603733420372,0.0319267697632313,0.0430336035788059,-0.076591745018959,-0.00934777036309242,0.0748047977685928,-0.0189170017838478
21466.67,-0.0601003505289555,0.0578389354050159,0.00226141512393951,-0.0606481656432152,0.028244860470295,0.0436509102582932,-0.0506991595029831
22400.00,-0.0656044408679008,0.0508674718439579,0.0147369690239429,-0.0650877952575684,0.0234868116676807,0.0465313643217087,-0.0512125641107559
23333.33,-0.0890531316399574,0.015839159488678,0.0732139721512794,-0.081671878695488,-0.0224787369370461,0.0815630853176117,-0.0228671375662088
24266.67,-0.168424859642982,-0.0640475526452065,0.23247241973877,-0.164279222488403,-0.162269473075867,0.227399572730064,0.0400856882333755
25200.00,-0.172569394111633,-0.112728960812092,0.285298347473145,-0.176235526800156,-0.224820554256439,0.277043759822845,0.0696257725358009
26133.33,-0.120509400963783,-0.150188609957695,0.270698010921478,-0.12418057769537,-0.245090365409851,0.255228489637375,0.101721785962582
27066.67,-0.0943517535924912,-0.102423220872879,0.19677497446537,-0.0958811864256859,-0.186035677790642,0.198835134506226,0.0653111338615417
28000.00,-0.0924706012010574,-0.0155309299007058,0.108001530170441,-0.0921871364116669,-0.0775455385446548,0.119266621768475,-0.0169324353337288
28933.33,-0.0782212913036346,0.0329567976295948,0.0452644936740398,-0.0814716368913651,-0.0121259344741702,0.060402762144804,-0.0560011863708496
29866.67,-0.0232821144163609,0.0209035351872444,0.00237857922911644,-0.0285785235464573,0.0100679202005267,0.00819566193968058,-0.0291704647243023
30800.00,0.020094309002161,-0.016868244856596,-0.00322606414556503,0.0183556042611599,-0.00311047211289406,-0.00707398261874914,0.0172206033021212
31733.33,-0.00503231771290302,-0.0297168828547001,0.0347492024302483,-0.00119461619760841,-0.0350946858525276,0.0314523167908192,0.0156133081763983
32666.67,-0.0646479949355125,-0.0140413930639625,0.0786893889307976,-0.0580309927463531,-0.0537746250629425,0.0733643546700478,-0.0296116787940264
33600.00,-0.0906405225396156,0.0233603585511446,0.0672801658511162,-0.0895249173045158,-0.0275253709405661,0.0585477948188782,-0.0731043517589569
34533.33,-0.104046531021595,0.0473244972527027,0.0567220337688923,-0.101585209369659,-0.00455287378281355,0.0364676155149937,-0.0949216112494469
35466.67,-0.118792079389095,-0.00139751087408513,0.120189592242241,-0.118487536907196,-0.0649860501289368,0.0931817516684532,-0.0978741645812988
36400.00,-0.0877154171466827,-0.051337618380785,0.139053031802177,-0.0998843237757683,-0.108333989977837,0.126336097717285,-0.075839102268219
37333.33,0.00534495944157243,-0.0986841842532158,0.0933392271399498,0.00094585120677948,-0.111445501446724,0.110198363661766,0.0166387725621462
38266.67,0.0348892398178577,-0.0846870988607407,0.0497978590428829,0.0310463942587376,-0.087054431438446,0.0840506926178932,0.0384419858455658
39200.00,0.0234785284847021,-0.0241549760103226,0.000676447525620461,0.026613611727953,-0.017015939578414,0.0163841508328915,0.0270069465041161
40133.33,-0.0390839427709579,0.00680582411587238,0.0322781205177307,-0.0290072541683912,-0.0121376244351268,0.0112202651798725,-0.0293736550956964
41066.67,-0.0886195972561836,0.028261398896575,0.0603581964969635,-0.0868858322501183,-0.019342839717865,0.011080008931458,-0.0883191153407097
42000.00,-0.0864574685692787,0.0533001720905304,0.0331572964787483,-0.0888404175639153,0.00586555665358901,-0.0190083961933851,-0.0869801342487335
42933.33,-0.0687339380383492,0.0699628293514252,-0.00122889131307602,-0.0695391446352005,0.0404468551278114,-0.0541761592030525,-0.0594675540924072
43866.67,-0.0166130177676678,0.0273048505187035,-0.0106918327510357,-0.0253780335187912,0.0281089656054974,-0.0338088572025299,-0.0170610845088959
44800.00,-0.000688257452566177,-0.0202617701143026,0.0209500268101692,0.000857973471283913,-0.0210748016834259,0.0202163029462099,-0.00601476384326816
45733.33,-0.0429950430989265,-0.0204761940985918,0.0634712353348732,-0.0352564714848995,-0.0467540472745895,0.030097883194685,-0.0502290576696396
46666.67,-0.0740498080849648,0.01507936604321,0.0589704439043999,-0.0737772211432457,-0.0294552259147167,-0.0053835678845644,-0.0792557150125504
47600.00,-0.0542521104216576,0.0564300231635571,-0.00217791274189949,-0.0588983818888664,0.0281525962054729,-0.0530447028577328,-0.0380502566695213
48533.33,-0.03300891071558,0.0228042174130678,0.0102046933025122,-0.0335899367928505,0.0139929112046957,-0.0298128481954336,-0.0208629947155714
49466.67,-0.0427057482302189,-0.0524700619280338,0.0951758101582527,-0.0391302928328514,-0.0728482753038406,0.036518320441246,-0.0741903632879257
50400.00,-0.0598979443311691,-0.106156699359417,0.166054636240005,-0.0591020062565804,-0.155527323484421,0.0832949876785278,-0.144023731350899
51333.33,-0.0504370853304863,-0.0687586739659309,0.119195759296417,-0.0579370483756065,-0.126191675662994,0.054342158138752,-0.127779439091682
52266.67,0.00610329722985625,0.0246446151286364,-0.0307479128241539,0.00396041059866548,0.0243484228849411,-0.0141000598669052,0.0202410630881786
53200.00,0.0231207236647606,0.0777824148535728,-0.100903138518333,0.0190253183245659,0.0947589129209518,-0.0477347373962402,0.0840378031134605
54133.33,0.0375262387096882,0.0949680656194687,-0.132494300603867,0.0380381010472775,0.132075533270836,-0.0498891174793243,0.128068804740906
55066.67,0.0163714401423931,0.0822278037667274,-0.0985992401838303,0.0203924030065537,0.109440915286541,-0.0446478202939034,0.101976960897446
56000.00,-0.0171403363347054,0.0679047182202339,-0.0507643818855286,-0.0144041292369366,0.0712485313415527,-0.0486656874418259,0.053993359208107
56933.33,-0.052856270223856,0.0765030235052109,-0.0236467532813549,-0.0486011132597923,0.0553034916520119,-0.0686225295066834,0.0266732405871153
57866.67,-0.0745635703206062,0.098159596323967,-0.0235960260033607,-0.0735932737588882,0.069975808262825,-0.0956026166677475,0.0342433825135231
58800.00,-0.0725617930293083,0.0968835353851318,-0.0243217423558235,-0.0744181722402573,0.0709771364927292,-0.0947008430957794,0.0400896221399307
59733.33,-0.050237849354744,0.074671134352684,-0.0244332849979401,-0.052737183868885,0.0578584335744381,-0.0674173757433891,0.0397933050990105
60666.67,-0.0242500063031912,0.0570585615932941,-0.0328085571527481,-0.0256998967379332,0.0534775368869305,-0.0378335453569889,0.0457043014466763
61600.00,-0.0327260121703148,0.0444414131343365,-0.0117154009640217,-0.0315537862479687,0.0341799445450306,-0.0371805392205715,0.0279544554650784
62533.33,-0.0489718839526176,0.0450275987386703,0.0039442852139473,-0.0466725081205368,0.0227126311510801,-0.0491504296660423,0.0166837703436613
63466.67,-0.0518667139112949,0.0659346729516983,-0.0140679590404034,-0.0523288957774639,0.04426534101367,-0.0550045631825924,0.0408920161426067
64400.00,-0.0434297285974026,0.123477667570114,-0.0800479352474213,-0.0441037937998772,0.105754196643829,-0.0449320636689663,0.105402790009975
65333.33,-0.0408607050776482,0.156720146536827,-0.115859441459179,-0.0388033613562584,0.15846374630928,-0.0300365556031466,0.160353556275368
66266.67,-0.105387188494205,0.127814427018166,-0.0224272385239601,-0.0981568843126297,0.0985980629920959,-0.0867442637681961,0.108773484826088
67200.00,-0.112953126430511,0.072041854262352,0.0409112721681595,-0.114353142678738,0.0215159021317959,-0.108950532972813,0.0408559218049049
68133.33,-0.0762403011322021,-0.00255891704000533,0.0787992179393768,-0.0820976495742798,-0.0370234027504921,-0.0883356332778931,-0.0175291281193495
69066.67,-0.0461675673723221,-0.0417763888835907,0.0879439562559128,-0.0479666218161583,-0.0758563131093979,-0.0676891058683395,-0.058931291103363
70000.00,-0.0277974028140306,-0.0200040265917778,0.0478014275431633,-0.0284070521593094,-0.0453154146671295,-0.0420772768557072,-0.0330135188996792
70933.33,-0.039064809679985,0.0294588599354029,0.00960594974458218,-0.0375451445579529,0.00846672616899014,-0.0310942120850086,0.0226810127496719
71866.67,-0.0615757741034031,0.0669440552592278,-0.00536828115582466,-0.0590803772211075,0.0394888892769814,-0.0351988524198532,0.0617313981056213
72800.00,-0.0587160252034664,0.0663862004876137,-0.00767017528414726,-0.0596200153231621,0.0429726913571358,-0.0299702789634466,0.0671036168932915
73733.33,-0.0391625799238682,0.0576637350022793,-0.0185011550784111,-0.0417209677398205,0.0436338558793068,-0.0109145138412714,0.0593742355704308
74666.67,-0.0289492662996054,0.0659501776099205,-0.03700090944767,-0.0301341116428375,0.0546306930482388,0.00870343297719955,0.0617792904376984
